Compagnia,Tratta,Voli,Min,Max,Medio,Cancellazioni,Mesi
UA,SFO -> SBN,1,16.0,16.0,16.0,0.0,10
UA,SFO -> SEA,1825,-16.0,371.0,13.18,0.0159,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,SFO -> SLC,440,-16.0,872.0,23.36,0.0023,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,SFO -> SMF,2,-12.0,-5.0,-8.5,0.0,11
UA,SFO -> SNA,816,-15.0,829.0,9.99,0.0037,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,SJC -> IAH,356,-16.0,1200.0,12.32,0.014,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,SJC -> LAS,5,-12.0,48.0,12.6,0.0,"1,2"
UA,SLC -> IAD,13,-11.0,132.0,17.69,0.0,12
UA,SLC -> SFO,424,-22.0,870.0,26.24,0.0071,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,SMF -> DEN,1870,-25.0,967.0,3.13,0.0123,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,SMF -> IAH,561,-13.0,381.0,4.21,0.0196,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,SMF -> ORD,965,-13.0,979.0,9.18,0.0124,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,SNA -> EWR,1096,-15.0,759.0,14.2,0.0128,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,SNA -> SFO,816,-19.0,873.0,10.85,0.0061,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,SPN -> GUM,366,-23.0,980.0,-1.21,0.0055,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,SRQ -> IAD,143,-14.0,1213.0,11.91,0.028,"1,2,3,4,5"
UA,SRQ -> ORD,589,-66.0,1067.0,14.02,0.0221,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,STL -> IAH,680,-15.0,432.0,15.9,0.0176,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,STL -> SFO,160,-14.0,856.0,13.22,0.0,"10,11,12,8,9"
UA,STT -> IAH,143,-19.0,278.0,3.44,0.014,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,STT -> ORD,95,-20.0,46.0,-4.77,0.0,"1,10,11,12,2,3,4,5,6,7,8"
UA,STT -> SJU,2,-2.0,79.0,38.5,0.0,"6,7"
UA,TPA -> DEN,1249,-16.0,515.0,10.45,0.0224,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,TPA -> IAD,1096,-21.0,1121.0,10.12,0.0246,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,TPA -> IAH,1502,-36.0,1087.0,13.1,0.0326,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,TPA -> ORD,1388,-17.0,1105.0,8.1,0.0252,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,TPA -> SFO,522,-13.0,423.0,12.63,0.0383,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,TUL -> DEN,365,-15.0,348.0,0.87,0.0082,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,TUS -> IAH,263,-16.0,1420.0,19.69,0.0076,"1,10,11,12,3,4,5,9"
UA,TVC -> DEN,133,-15.0,326.0,17.36,0.0,"5,6,7,8,9"
UA,TYS -> DEN,220,-16.0,283.0,5.35,0.0136,"10,11,12,5,6,7,8,9"
WN,ABQ -> BWI,396,-9.0,389.0,18.06,0.0051,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,ABQ -> DEN,1508,-15.0,299.0,10.01,0.0106,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,ABQ -> LGB,293,-13.0,257.0,11.24,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,ABQ -> MCI,345,-13.0,246.0,6.98,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,ABQ -> MCO,75,-8.0,243.0,22.0,0.0,"1,10,11,12,2,3,4,6,7,8"
WN,ALB -> LAS,77,-10.0,233.0,19.61,0.0,"10,11,12,8,9"
WN,ALB -> RSW,5,-5.0,321.0,72.0,0.0,"3,4"
WN,ALB -> TPA,203,-11.0,580.0,21.02,0.0197,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,AMA -> DAL,1275,-14.0,378.0,4.79,0.0055,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,AMA -> DEN,20,-9.0,39.0,5.26,0.05,"1,3,4,5,6"
WN,AMA -> LAS,366,-13.0,470.0,16.6,0.0027,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,ATL -> BNA,674,-11.0,255.0,10.0,0.0045,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,ATL -> DAL,1698,-10.0,320.0,14.56,0.0077,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,ATL -> DCA,1407,-10.0,377.0,12.78,0.005,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,ATL -> DEN,1473,-10.0,533.0,12.84,0.0041,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,ATL -> FLL,1089,-9.0,347.0,16.76,0.0073,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,ATL -> IND,833,-11.0,414.0,11.32,0.0012,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,ATL -> JAN,572,-13.0,274.0,9.9,0.0035,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,ATL -> LGA,1409,-9.0,302.0,15.87,0.0128,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,ATL -> LIT,112,-10.0,219.0,8.0,0.0,"1,2,3,4,5,6"
WN,ATL -> MCI,931,-10.0,214.0,10.1,0.0064,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,ATL -> MSY,892,-10.0,329.0,15.38,0.0022,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,ATL -> OAK,35,-3.0,100.0,26.34,0.0,"4,5,6,7,8"
WN,ATL -> OMA,285,-13.0,334.0,7.05,0.007,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,ATL -> PBI,507,-12.0,294.0,13.42,0.0039,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,ATL -> PIT,486,-10.0,192.0,9.0,0.0021,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,ATL -> RIC,609,-15.0,372.0,9.95,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,ATL -> SAT,714,-14.0,286.0,11.55,0.0014,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,ATL -> STL,1243,-10.0,257.0,10.82,0.0032,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,AUS -> ABQ,711,-13.0,308.0,7.58,0.0028,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,AUS -> ATL,1353,-16.0,251.0,9.39,0.0044,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,AUS -> BNA,2098,-15.0,253.0,11.55,0.0062,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,AUS -> BWI,1285,-13.0,349.0,10.04,0.007,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,AUS -> DCA,366,-9.0,285.0,9.29,0.0055,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,AUS -> DTW,4,-10.0,14.0,2.25,0.0,9
WN,AUS -> FLL,471,-10.0,294.0,12.61,0.0064,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,AUS -> HRL,635,-15.0,373.0,9.39,0.0031,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,AUS -> LAS,2127,-14.0,426.0,12.39,0.0033,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,AUS -> LAX,1092,-13.0,401.0,14.66,0.0027,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,AUS -> LBB,321,-15.0,249.0,20.22,0.0062,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,AUS -> MAF,297,-12.0,233.0,5.1,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,AUS -> MCO,1852,-14.0,351.0,15.12,0.0135,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,AUS -> MDW,1495,-14.0,426.0,10.67,0.012,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,AUS -> MSP,406,-15.0,297.0,11.4,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,AUS -> MSY,1322,-15.0,292.0,12.12,0.0038,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,AUS -> MTJ,4,-11.0,1.0,-5.25,0.0,3
WN,AUS -> OKC,352,-15.0,259.0,5.99,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,AUS -> ONT,372,-11.0,300.0,18.32,0.0054,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,AUS -> PIT,348,-15.0,207.0,15.21,0.0029,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,AUS -> PNS,9,-7.0,10.0,0.11,0.0,"6,7,8"
WN,AUS -> RDU,408,-13.0,266.0,14.48,0.0025,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,AUS -> SJC,1138,-11.0,223.0,11.59,0.0026,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,AUS -> SJU,30,-8.0,147.0,18.2,0.0,"11,12,3,4,5,6,7,8"
WN,AUS -> SMF,532,-11.0,232.0,17.91,0.0056,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,AUS -> STL,908,-13.0,213.0,7.31,0.0011,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,AUS -> TUL,358,-17.0,244.0,10.8,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BDL -> BNA,377,-14.0,241.0,12.84,0.008,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BDL -> BWI,1687,-14.0,466.0,8.66,0.0041,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BDL -> DEN,189,-9.0,155.0,14.13,0.0,"1,10,11,12,6,7,8,9"
WN,BDL -> MCO,654,-15.0,412.0,13.68,0.0092,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BDL -> MDW,792,-15.0,308.0,7.63,0.0088,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BDL -> RSW,18,-8.0,189.0,22.33,0.0,"1,2,3,4"
WN,BHM -> LAS,367,-15.0,206.0,14.96,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BHM -> MCO,728,-13.0,513.0,17.61,0.011,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BHM -> MDW,605,-11.0,419.0,10.12,0.0116,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BHM -> MKE,1,0.0,0.0,0.0,0.0,9
WN,BLI -> LAS,358,-14.0,278.0,7.6,0.0056,"1,2,3,4,5,6,7,8"
WN,BLI -> OAK,214,-14.0,270.0,9.99,0.0093,"1,2,3,4,5,6,7,8"
WN,BNA -> ATL,691,-11.0,281.0,7.22,0.0087,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BNA -> BHM,54,-8.0,73.0,5.91,0.0,"11,12"
WN,BNA -> BOS,893,-12.0,241.0,15.64,0.0101,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BNA -> BWI,1961,-19.0,281.0,8.59,0.0112,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BNA -> BZN,9,-8.0,13.0,-0.44,0.0,"6,7,8"
WN,BNA -> CHS,747,-12.0,293.0,10.04,0.0067,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BNA -> CVG,210,-11.0,152.0,7.43,0.0048,"10,11,12,6,7,8,9"
WN,BNA -> DAL,2412,-13.0,378.0,12.81,0.012,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BNA -> FLL,1170,-12.0,280.0,13.23,0.0145,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BNA -> GSP,211,-10.0,131.0,9.91,0.0047,"10,11,12,6,7,8,9"
WN,BNA -> HDN,15,-8.0,51.0,2.93,0.0,"1,12,2,3"
WN,BNA -> JAX,902,-15.0,319.0,10.32,0.01,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BNA -> LGA,1501,-14.0,259.0,14.82,0.012,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BNA -> MCO,2108,-14.0,325.0,10.07,0.0138,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BNA -> MDW,1962,-14.0,306.0,10.18,0.0122,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BNA -> MKE,771,-14.0,270.0,11.35,0.0078,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BNA -> MSP,394,-13.0,340.0,13.45,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BNA -> OKC,234,-10.0,204.0,10.36,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BNA -> OMA,240,-12.0,174.0,5.35,0.0083,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BNA -> ORD,804,-14.0,290.0,8.66,0.0174,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BNA -> PIT,834,-11.0,358.0,10.6,0.006,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BNA -> PNS,888,-14.0,323.0,9.55,0.0023,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BNA -> PWM,108,-8.0,194.0,6.27,0.0,"10,11,6,7,8,9"
WN,BNA -> RSW,542,-11.0,401.0,18.35,0.0129,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BNA -> SAV,713,-11.0,214.0,7.36,0.0056,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BNA -> SEA,26,-5.0,55.0,7.23,0.0,"6,7,8,9"
WN,BNA -> SJC,286,-9.0,396.0,18.71,0.0035,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BNA -> SNA,18,-6.0,41.0,4.35,0.0556,"1,2,3,4"
WN,BNA -> SRQ,564,-14.0,210.0,8.68,0.0355,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BNA -> STL,1219,-14.0,246.0,7.68,0.0057,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BNA -> TPA,1547,-14.0,338.0,11.21,0.0207,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BNA -> VPS,875,-13.0,332.0,8.81,0.0034,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BOI -> BUR,160,-9.0,153.0,6.29,0.0063,"10,11,12,6,7,8,9"
WN,BOI -> DAL,9,-7.0,31.0,12.56,0.0,"6,7,8"
WN,BOI -> LGB,41,-9.0,66.0,6.78,0.0,"1,10,2,3,4,5,6,7,8,9"
WN,BOI -> OAK,669,-12.0,382.0,6.01,0.0045,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BOI -> SAN,100,-9.0,225.0,16.74,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BOI -> SJC,372,-11.0,331.0,7.36,0.0054,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BOS -> BNA,893,-12.0,421.0,12.63,0.0101,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BOS -> BWI,2469,-16.0,453.0,12.41,0.0097,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BOS -> DEN,858,-10.0,323.0,13.19,0.0047,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BOS -> MDW,1402,-11.0,400.0,16.03,0.0114,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BOS -> STL,951,-13.0,338.0,11.37,0.0053,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BUF -> BWI,1672,-12.0,590.0,7.34,0.0114,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BUF -> DEN,352,-12.0,223.0,8.56,0.017,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BUF -> FLL,87,-9.0,418.0,23.16,0.0575,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BUF -> HOU,1,2.0,2.0,2.0,0.0,10
WN,BUF -> IND,1,-6.0,-6.0,-6.0,0.0,11
WN,BUF -> LAS,357,-10.0,229.0,16.16,0.0112,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BUF -> MCI,1,0.0,0.0,0.0,0.0,11
WN,BUF -> MCO,928,-11.0,297.0,13.17,0.0205,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BUF -> MDW,818,-15.0,253.0,7.0,0.0159,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BUF -> PHX,208,-13.0,276.0,9.29,0.0048,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BUF -> RSW,59,-10.0,139.0,16.09,0.0847,"1,11,12,2,3,4,5,6"
WN,BUF -> SRQ,43,-11.0,223.0,25.2,0.0698,"1,10,11,12,2,3,4,5,6"
WN,BUF -> TPA,569,-11.0,315.0,10.1,0.0246,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BUR -> BNA,395,-10.0,395.0,4.6,0.0025,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BUR -> BOI,160,-13.0,183.0,7.56,0.0,"10,11,12,6,7,8,9"
WN,BUR -> DAL,445,-11.0,224.0,8.63,0.0022,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BUR -> MCI,165,-10.0,213.0,13.97,0.0061,"10,11,12,6,7,8,9"
WN,BUR -> MDW,275,-8.0,305.0,8.39,0.0,"1,10,11,12,6,7,8,9"
WN,BUR -> OAK,2920,-14.0,370.0,6.59,0.0123,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BUR -> SFO,32,-10.0,103.0,14.81,0.0,1
WN,BUR -> SLC,255,-10.0,160.0,6.53,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BWI -> ABQ,396,-9.0,169.0,14.05,0.0025,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BWI -> BDL,1678,-11.0,541.0,17.03,0.0024,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BWI -> BHM,329,-10.0,219.0,14.13,0.003,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BWI -> CHS,1246,-15.0,319.0,12.32,0.0064,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BWI -> CLE,952,-13.0,347.0,18.01,0.0063,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BWI -> CMH,1096,-11.0,475.0,17.62,0.0018,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BWI -> CVG,738,-10.0,255.0,14.87,0.0054,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BWI -> FLL,2634,-13.0,365.0,17.1,0.0148,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BWI -> GRR,361,-10.0,373.0,8.82,0.0083,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BWI -> GSP,584,-10.0,345.0,14.25,0.0068,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BWI -> IND,1190,-11.0,256.0,15.98,0.0076,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BWI -> ISP,1261,-12.0,458.0,16.95,0.0095,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BWI -> JAN,316,-10.0,291.0,17.48,0.0032,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BWI -> LAS,1481,-10.0,285.0,17.27,0.0061,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BWI -> MDW,1842,-12.0,471.0,15.04,0.0114,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BWI -> MEM,263,-8.0,219.0,12.47,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BWI -> MHT,1592,-12.0,400.0,14.71,0.0031,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BWI -> MIA,1294,-11.0,622.0,17.02,0.0162,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BWI -> MYR,1105,-9.0,333.0,13.62,0.0054,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BWI -> ORD,836,-15.0,249.0,14.94,0.0144,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BWI -> ORF,1536,-12.0,301.0,14.4,0.0046,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BWI -> PBI,1340,-12.0,392.0,17.85,0.0075,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BWI -> PWM,1270,-16.0,385.0,13.65,0.0134,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BWI -> RSW,1384,-10.0,380.0,16.01,0.0166,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BWI -> SAN,873,-10.0,234.0,16.72,0.0023,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BWI -> SEA,9,0.0,33.0,14.11,0.0,"6,7,8"
WN,BWI -> SJU,804,-8.0,212.0,18.18,0.005,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BWI -> STL,1340,-12.0,289.0,13.1,0.0037,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BWI -> TPA,2617,-12.0,586.0,15.27,0.0233,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BZN -> DAL,26,-6.0,127.0,7.31,0.0,"6,7,8,9"
WN,BZN -> DEN,1245,-15.0,335.0,8.05,0.0056,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BZN -> LAS,611,-15.0,326.0,8.08,0.0033,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,CHS -> AUS,151,-10.0,253.0,13.55,0.0,"3,4,5,6,7,8"
WN,CHS -> BWI,1247,-15.0,247.0,6.38,0.0072,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,CHS -> DAL,322,-10.0,439.0,11.09,0.0062,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,CHS -> DEN,340,-10.0,434.0,11.78,0.0029,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,CHS -> HOU,231,-10.0,213.0,7.86,0.0087,"1,10,11,12,3,4,5,6,7,8,9"
WN,CHS -> STL,34,-5.0,79.0,10.91,0.0,"10,11,6,7,8,9"
WN,CLE -> LAS,131,-10.0,194.0,13.09,0.0,"10,11,12,3,4,6,7,8,9"
WN,CLE -> PHX,190,-11.0,124.0,7.16,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,CLE -> STL,705,-15.0,280.0,6.91,0.0057,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,CLE -> TPA,49,-10.0,218.0,26.42,0.0204,"1,2,3,4,6,7,8"
WN,CLT -> DAL,383,-9.0,440.0,16.0,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,CLT -> DEN,121,-9.0,346.0,20.63,0.0,"10,11,12,3,4,5,6,7,8,9"
WN,CLT -> HOU,57,-8.0,175.0,21.26,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,CLT -> STL,356,-10.0,197.0,12.32,0.0028,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,CMH -> ATL,752,-14.0,332.0,9.24,0.0053,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,CMH -> AUS,351,-13.0,198.0,3.7,0.0028,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,CMH -> BWI,1098,-12.0,499.0,7.24,0.0018,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,CMH -> DAL,401,-12.0,276.0,13.45,0.01,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,CMH -> DCA,356,-16.0,267.0,6.87,0.0028,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,CMH -> DEN,984,-11.0,356.0,10.21,0.0041,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,CMH -> FLL,410,-14.0,317.0,17.03,0.0049,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,CMH -> LAS,752,-12.0,229.0,10.31,0.004,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,CMH -> MCI,21,-7.0,24.0,-0.9,0.0,"10,12,6,7,8,9"
WN,CMH -> MDW,1354,-17.0,289.0,9.18,0.0133,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,CMH -> MYR,18,-6.0,53.0,7.44,0.0,"6,7,8"
WN,CMH -> OMA,1,0.0,0.0,0.0,0.0,10
WN,CMH -> PDX,1,6.0,6.0,6.0,0.0,10
WN,CMH -> SAN,9,-7.0,293.0,73.78,0.0,"6,7,8"
WN,CMH -> SRQ,159,-14.0,252.0,11.45,0.0818,"1,10,11,2,3,4,5,6,7,8,9"
WN,CMH -> TPA,848,-12.0,355.0,11.74,0.0224,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,COS -> DEN,1198,-14.0,460.0,10.26,0.0092,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,COS -> LGB,195,-11.0,201.0,4.6,0.0051,"1,2,3,4,5,6,7,8"
WN,COS -> MDW,404,-12.0,227.0,9.93,0.0124,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,COS -> PHX,976,-13.0,359.0,9.3,0.0041,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,CRP -> HOU,1155,-15.0,603.0,9.36,0.0113,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,CVG -> BNA,210,-11.0,245.0,9.08,0.0048,"10,11,12,6,7,8,9"
WN,CVG -> MCO,131,-8.0,150.0,9.74,0.0076,"1,10,11,12,2,3,4,5,6,7,8"
WN,DAL -> AMA,1274,-13.0,517.0,12.87,0.0071,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DAL -> ATL,1691,-10.0,495.0,16.22,0.0083,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DAL -> AUS,2510,-13.0,372.0,11.2,0.0124,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DAL -> BNA,2405,-14.0,363.0,11.81,0.0108,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DAL -> BOS,39,-5.0,194.0,17.62,0.0,"10,12,6,7,8,9"
WN,DAL -> BUF,9,-5.0,32.0,2.22,0.0,"6,7,8"
WN,DAL -> BWI,1824,-10.0,486.0,13.39,0.0126,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DAL -> DEN,3283,-10.0,472.0,13.99,0.0128,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DAL -> DTW,1,10.0,10.0,10.0,0.0,9
WN,DAL -> ECP,694,-10.0,267.0,13.6,0.0029,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DAL -> FAT,9,-3.0,10.0,1.0,0.0,"6,7,8"
WN,DAL -> HDN,102,-10.0,193.0,3.72,0.0098,"1,12,2,3,4"
WN,DAL -> IAH,594,-10.0,484.0,18.15,0.0168,"1,2,3,4,5,6,7,8"
WN,DAL -> IND,696,-9.0,388.0,18.41,0.0043,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DAL -> LAS,2931,-14.0,497.0,15.25,0.0089,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DAL -> LAX,1592,-10.0,396.0,15.91,0.0094,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DAL -> LGA,1356,-9.0,291.0,17.0,0.0133,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DAL -> LGB,637,-8.0,325.0,11.73,0.0063,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DAL -> MAF,1466,-13.0,495.0,11.55,0.015,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DAL -> MCI,2035,-13.0,367.0,13.69,0.0118,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DAL -> MCO,2694,-13.0,495.0,16.06,0.0204,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DAL -> MDW,2221,-11.0,394.0,15.35,0.0131,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DAL -> MEM,464,-8.0,449.0,18.21,0.0043,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DAL -> MSP,80,-7.0,253.0,15.94,0.0,"1,10,11,12,3,4,5,6,7,8,9"
WN,DAL -> MYR,40,-8.0,127.0,12.43,0.0,"10,11,6,7,8,9"
