Compagnia,Tratta,Voli,Min,Max,Medio,Cancellazioni,Mesi
UA,ORD -> CLE,3610,-15.0,947.0,12.98,0.0122,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,ORD -> CLT,2124,-21.0,443.0,10.71,0.0132,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,ORD -> CMH,1846,-15.0,837.0,11.87,0.0065,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,ORD -> DEN,7210,-16.0,1088.0,15.34,0.0178,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,ORD -> DTW,910,-16.0,235.0,9.16,0.0088,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,ORD -> EGE,488,-15.0,193.0,8.35,0.0082,"1,12,2,3,4,5,6,7,8"
UA,ORD -> EWR,8390,-14.0,577.0,20.33,0.0203,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,ORD -> EYW,392,-21.0,181.0,4.43,0.0102,"1,10,11,12,2,3,4,5"
UA,ORD -> FCA,292,-13.0,372.0,12.87,0.0,"12,5,6,7,8,9"
UA,ORD -> FLL,2446,-15.0,452.0,10.65,0.0253,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,ORD -> GEG,36,-4.0,171.0,29.78,0.0,"1,12"
UA,ORD -> GRR,1184,-20.0,769.0,18.06,0.0084,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,ORD -> GSP,196,-11.0,241.0,7.87,0.0102,"10,2,3,5,9"
UA,ORD -> HNL,758,-14.0,299.0,7.38,0.0026,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,ORD -> IND,572,-10.0,292.0,19.0,0.0245,"1,11,12,2,3,4,5,6,7,8,9"
UA,ORD -> JAC,790,-12.0,333.0,10.85,0.0101,"1,10,12,2,3,4,5,6,7,8,9"
UA,ORD -> JAX,1492,-17.0,397.0,10.09,0.008,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,ORD -> LAX,6192,-14.0,518.0,15.59,0.0184,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,ORD -> MDT,804,-13.0,843.0,19.02,0.0075,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,ORD -> MEM,688,-11.0,811.0,30.41,0.0174,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,ORD -> MKE,10,3.0,230.0,131.4,0.0,7
UA,ORD -> MSN,1042,-15.0,811.0,21.54,0.0058,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,ORD -> MSO,176,-11.0,196.0,13.74,0.0,"5,6,7,8"
UA,ORD -> MSP,4518,-14.0,840.0,14.94,0.0124,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,ORD -> MSY,1528,-14.0,729.0,13.56,0.0118,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,ORD -> MTJ,54,-12.0,97.0,5.7,0.0,"1,12,2,3"
UA,ORD -> MYR,194,-10.0,129.0,7.22,0.0206,"3,4,5,6,7,8"
UA,ORD -> OMA,1906,-17.0,1058.0,16.48,0.0126,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,ORD -> PDX,2658,-15.0,375.0,13.48,0.0135,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,ORD -> PNS,632,-14.0,198.0,8.48,0.0063,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,ORD -> RAP,426,-12.0,259.0,8.47,0.0094,"10,3,4,5,6,7,8,9"
UA,ORD -> RIC,736,-14.0,337.0,16.84,0.0109,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,ORD -> RNO,620,-10.0,266.0,20.71,0.0032,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,ORD -> RSW,2890,-17.0,445.0,7.05,0.0298,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,ORD -> SAN,3488,-14.0,1099.0,15.36,0.0172,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,ORD -> SAV,828,-16.0,257.0,4.67,0.0048,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,ORD -> SBN,30,-8.0,88.0,6.73,0.0,"10,11,12,9"
UA,ORD -> SJU,1010,-13.0,327.0,7.66,0.004,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,ORD -> SLC,1898,-14.0,432.0,14.84,0.0179,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,ORD -> SNA,2414,-14.0,538.0,11.32,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,ORD -> SRQ,1176,-31.0,506.0,9.72,0.0204,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,ORD -> STL,1074,-14.0,242.0,7.78,0.0074,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,ORD -> SYR,918,-21.0,321.0,14.31,0.0065,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,ORD -> TUS,496,-19.0,266.0,7.69,0.0121,"1,10,11,12,2,3,4,5,8,9"
UA,ORD -> XNA,2,12.0,12.0,12.0,0.0,6
UA,ORF -> DEN,732,-15.0,647.0,7.59,0.0109,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,ORF -> EWR,850,-21.0,343.0,12.39,0.0494,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,ORF -> IAH,730,-16.0,523.0,6.04,0.0192,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,ORF -> ORD,1438,-18.0,512.0,10.66,0.0111,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,PBI -> EWR,5456,-25.0,1232.0,17.33,0.0367,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,PDX -> IAD,576,-14.0,734.0,4.15,0.0035,"1,10,11,12,3,4,5,6,7,8,9"
UA,PDX -> IAH,1782,-14.0,1250.0,12.31,0.0213,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,PHL -> DEN,1954,-14.0,1043.0,5.88,0.0102,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,PHL -> SFO,878,-15.0,413.0,16.02,0.0091,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,PHX -> CLE,134,-15.0,155.0,2.46,0.0,"3,4,5"
UA,PHX -> IAD,1670,-17.0,768.0,5.82,0.0192,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,PHX -> IAH,3144,-20.0,762.0,10.25,0.0153,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,PIT -> IAH,1066,-15.0,886.0,10.33,0.0188,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,PNS -> IAH,722,-20.0,902.0,5.12,0.0194,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,PNS -> ORD,632,-18.0,318.0,7.84,0.0127,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,PSP -> IAD,26,-12.0,58.0,2.85,0.0,12
UA,PSP -> SFO,822,-24.0,1060.0,20.18,0.0049,"1,10,11,12,2,3,4,5,6,8,9"
UA,PVD -> EWR,40,-12.0,67.0,-0.8,0.0,12
UA,PVD -> ORD,228,-15.0,850.0,10.73,0.0175,"10,6,7,8,9"
UA,PWM -> DEN,314,-12.0,308.0,11.6,0.0,"10,5,6,7,8,9"
UA,PWM -> EWR,572,-18.0,425.0,2.51,0.0455,"1,10,11,12,2,3,4,5,6,7,8"
UA,PWM -> IAD,130,-12.0,95.0,-0.22,0.0,"10,11,12,9"
UA,PWM -> ORD,638,-15.0,299.0,9.96,0.0094,"1,10,12,5,6,7,8,9"
UA,RAP -> DEN,1620,-18.0,215.0,4.76,0.0198,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,RDM -> DEN,1450,-17.0,1213.0,18.68,0.0193,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,RDM -> SFO,738,-15.0,1380.0,38.91,0.0081,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,RDU -> IAH,1438,-14.0,592.0,12.5,0.0139,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,RDU -> ORD,2252,-16.0,568.0,2.93,0.0115,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,RIC -> DEN,732,-20.0,259.0,1.04,0.0055,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,RIC -> ORD,738,-17.0,319.0,0.56,0.0108,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,RNO -> IAH,102,-17.0,196.0,11.44,0.0196,"1,12,5,6,7,8,9"
UA,RSW -> DEN,1304,-18.0,508.0,9.33,0.0337,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,RSW -> LAX,94,-19.0,196.0,14.17,0.0,"1,12,2,3"
UA,SAN -> DEN,4272,-19.0,788.0,6.85,0.0159,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,SAN -> IAD,2452,-16.0,809.0,6.9,0.0196,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,SAN -> ORD,3490,-18.0,1033.0,7.49,0.0183,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,SAT -> EWR,1276,-15.0,776.0,16.65,0.0094,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,SAT -> IAD,1320,-20.0,507.0,2.66,0.0212,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,SAT -> IAH,3878,-23.0,985.0,8.88,0.0253,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,SAT -> SFO,420,-19.0,323.0,7.74,0.0143,"1,10,11,12,5,6,7,8,9"
UA,SAV -> EWR,1088,-20.0,1147.0,12.68,0.0202,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,SAV -> IAD,12,-14.0,-4.0,-9.5,0.0,2
UA,SAV -> IAH,44,-13.0,13.0,-4.05,0.0,"2,3"
UA,SBA -> SFO,1546,-23.0,836.0,19.59,0.0259,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,SBN -> DCA,2,30.0,30.0,30.0,0.0,11
UA,SBN -> ORD,30,-15.0,33.0,-0.8,0.0,"10,11,12,9"
UA,SDF -> DEN,1458,-18.0,1314.0,9.4,0.0096,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,SDF -> IAH,6,-2.0,395.0,173.0,0.0,5
UA,SDF -> LAX,2,1.0,1.0,1.0,0.0,5
UA,SDF -> SFO,2,17.0,17.0,17.0,0.0,5
UA,SEA -> IAD,1626,-14.0,979.0,8.58,0.0381,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,SEA -> IAH,2522,-15.0,997.0,10.59,0.0238,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,SEA -> LAX,1346,-13.0,879.0,4.55,0.0119,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,SEA -> ORD,3078,-15.0,866.0,9.72,0.0136,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,SFO -> AUS,2580,-14.0,645.0,9.96,0.0147,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,SFO -> BOS,3272,-14.0,363.0,13.86,0.0098,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,SFO -> BUR,1896,-15.0,488.0,8.9,0.0137,"1,10,11,12,3,4,5,6,7,8,9"
UA,SFO -> DCA,732,-13.0,133.0,-1.19,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,SFO -> DEN,6664,-18.0,450.0,11.48,0.0102,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,SFO -> DTW,392,-19.0,332.0,14.79,0.0,"10,11,12,8,9"
UA,SFO -> HNL,3436,-12.0,326.0,15.76,0.0052,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,SFO -> IAD,4672,-19.0,695.0,13.42,0.015,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,SFO -> KOA,1494,-14.0,353.0,11.07,0.0054,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,SFO -> MCI,376,-18.0,157.0,8.22,0.0213,"10,5,6,7,8,9"
UA,SFO -> MCO,1596,-17.0,386.0,8.27,0.0288,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,SFO -> MSN,2,59.0,59.0,59.0,0.0,8
UA,SFO -> OMA,4,-1.0,11.0,5.0,0.0,5
UA,SFO -> PDX,3594,-15.0,476.0,10.82,0.01,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,SFO -> PHL,878,-14.0,221.0,3.97,0.0068,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,SFO -> PSP,790,-16.0,670.0,6.98,0.0051,"1,10,11,12,2,3,4,5,6,8,9"
UA,SFO -> RDM,726,-15.0,207.0,4.72,0.0083,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,SFO -> RDU,1316,-13.0,385.0,7.83,0.0076,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,SFO -> RNO,1028,-14.0,276.0,13.08,0.0058,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,SFO -> RSW,114,-12.0,365.0,22.18,0.0,"1,12,2,3"
UA,SFO -> SBP,2,3.0,3.0,3.0,0.0,5
UA,SFO -> SDF,2,-5.0,-5.0,-5.0,0.0,5
UA,SFO -> STL,320,-16.0,389.0,10.78,0.0,"10,11,12,8,9"
UA,SFO -> TPA,1046,-14.0,466.0,9.43,0.0153,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,SJC -> DEN,2794,-21.0,800.0,2.85,0.0136,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,SJC -> ORD,786,-14.0,159.0,0.24,0.0076,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,SJU -> DEN,614,-14.0,307.0,5.31,0.013,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,SJU -> EWR,2194,-22.0,1460.0,21.32,0.0201,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,SJU -> IAD,840,-13.0,591.0,10.54,0.0119,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,SJU -> IAH,1600,-16.0,724.0,9.41,0.0125,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,SJU -> ORD,1010,-13.0,378.0,6.74,0.0119,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,SLC -> DEN,2822,-26.0,979.0,9.26,0.0099,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,SLC -> EWR,1050,-15.0,657.0,16.29,0.0171,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,SLC -> IAH,1542,-21.0,951.0,10.19,0.0272,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,SLC -> ORD,1892,-17.0,535.0,8.04,0.0201,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,SMF -> EWR,568,-13.0,821.0,26.77,0.0317,"1,10,11,12,3,4,5,6,7,8,9"
UA,SMF -> IAD,612,-12.0,939.0,7.75,0.0163,"1,10,11,12,3,4,5,6,7,8,9"
UA,SMF -> SFO,8,-11.0,-3.0,-8.25,0.0,"11,12,2"
UA,SNA -> DEN,3332,-20.0,898.0,3.66,0.0042,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,SNA -> IAH,2560,-18.0,1422.0,6.88,0.0109,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,SNA -> ORD,2414,-20.0,1105.0,5.05,0.0017,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,SRQ -> DEN,228,-10.0,458.0,19.69,0.0,"1,11,12,2,3,4,5"
UA,SRQ -> EWR,1728,-19.0,431.0,7.94,0.0417,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,STL -> DEN,2252,-22.0,769.0,9.81,0.0142,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,STL -> EWR,1066,-16.0,318.0,18.42,0.0169,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,STL -> ORD,1072,-16.0,595.0,18.59,0.0037,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,STT -> EWR,498,-22.0,1263.0,7.16,0.004,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,STT -> IAD,640,-50.0,234.0,6.75,0.0094,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,SYR -> DEN,732,-15.0,238.0,0.92,0.0055,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,SYR -> EWR,322,-17.0,322.0,2.28,0.0124,"1,10,11,12,2,3,4,5"
UA,SYR -> IAD,48,-11.0,208.0,7.67,0.0,"10,11,12"
UA,SYR -> ORD,920,-18.0,941.0,7.52,0.0087,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,TPA -> CLE,312,-21.0,1082.0,20.16,0.0,"1,12,2,3,4,5"
UA,TPA -> EWR,4786,-24.0,1421.0,14.68,0.0405,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,TPA -> LAX,732,-16.0,266.0,13.88,0.0164,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,TUL -> IAH,260,-15.0,449.0,4.95,0.0154,"10,12,5,6,7,8,9"
UA,TUS -> DEN,1164,-18.0,910.0,8.72,0.0034,"1,10,11,12,2,3,4,5,8,9"
UA,TUS -> ORD,496,-17.0,617.0,8.74,0.0242,"1,10,11,12,2,3,4,5,8,9"
UA,TVC -> ORD,906,-23.0,408.0,10.82,0.0177,"1,10,11,12,2,3,4,5,6,7,8,9"
UA,TYS -> CMH,2,-15.0,-15.0,-15.0,0.0,12
UA,TYS -> IAD,2,-9.0,-9.0,-9.0,0.0,12
UA,TYS -> ORD,246,-16.0,59.0,-3.41,0.0,"10,11,12,5,8,9"
UA,XNA -> DEN,450,-15.0,754.0,10.09,0.0044,"10,11,12,5,6,7,8,9"
UA,XNA -> IAH,18,-14.0,31.0,-0.22,0.0,"11,6"
UA,XNA -> ORD,10,-9.0,63.0,14.0,0.0,"5,6"
WN,ABQ -> AUS,1402,-12.0,424.0,8.98,0.0029,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,ABQ -> BUR,662,-10.0,315.0,14.61,0.0091,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,ABQ -> DAL,3390,-12.0,334.0,10.49,0.0094,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,ABQ -> HOU,1924,-11.0,374.0,8.09,0.0094,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,ABQ -> LAS,3232,-16.0,244.0,10.76,0.0025,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,ABQ -> LAX,876,-11.0,427.0,16.26,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,ABQ -> MDW,1010,-9.0,260.0,6.87,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,ABQ -> OAK,692,-10.0,217.0,1.3,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,ABQ -> PHX,3548,-14.0,593.0,10.16,0.0028,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,ABQ -> SAN,1214,-10.0,343.0,14.05,0.0066,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,ABQ -> SAT,36,-8.0,65.0,16.89,0.0,"6,7,8"
WN,ALB -> BWI,3290,-15.0,630.0,8.87,0.0061,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,ALB -> DEN,378,-13.0,153.0,12.9,0.0106,"1,10,11,12,6,7,8,9"
WN,ALB -> FLL,52,-10.0,423.0,25.44,0.0385,"1,2,3,4"
WN,ALB -> MCO,1350,-15.0,568.0,14.19,0.0133,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,ALB -> MDW,1424,-15.0,362.0,9.59,0.0084,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,AMA -> AUS,462,-11.0,264.0,6.2,0.0043,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,AMA -> HOU,98,-10.0,94.0,2.49,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,ATL -> AUS,2708,-11.0,231.0,9.61,0.0022,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,ATL -> BWI,4180,-12.0,536.0,12.82,0.0072,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,ATL -> CLE,560,-8.0,360.0,11.69,0.0036,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,ATL -> CMH,1502,-12.0,256.0,11.19,0.0013,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,ATL -> GSP,1188,-31.0,199.0,10.45,0.0051,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,ATL -> HOU,3260,-11.0,356.0,11.18,0.0061,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,ATL -> IAD,16,-7.0,15.0,1.63,0.0,"1,11"
WN,ATL -> JAX,1536,-12.0,376.0,13.8,0.0052,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,ATL -> LAS,1368,-7.0,257.0,12.01,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,ATL -> LAX,80,-3.0,210.0,26.9,0.025,"3,4,5,6,7,8"
WN,ATL -> MCO,3324,-13.0,278.0,13.21,0.0168,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,ATL -> MDW,3506,-10.0,373.0,13.9,0.0097,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,ATL -> MEM,904,-11.0,350.0,16.79,0.0022,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,ATL -> MIA,1562,-11.0,394.0,18.01,0.0115,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,ATL -> MKE,870,-10.0,223.0,9.83,0.0069,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,ATL -> OKC,608,-11.0,263.0,6.21,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,ATL -> PHL,1024,-10.0,293.0,11.57,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,ATL -> PHX,1194,-9.0,427.0,13.04,0.0017,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,ATL -> RDU,1598,-15.0,339.0,11.54,0.0013,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,ATL -> RSW,1018,-15.0,336.0,16.33,0.0177,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,ATL -> SAN,88,-6.0,123.0,15.36,0.0,"1,11,12,3,4,5,6,7,8"
WN,ATL -> SDF,824,-11.0,219.0,8.31,0.0024,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,ATL -> SRQ,1046,-10.0,319.0,12.62,0.0191,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,ATL -> TPA,2886,-14.0,407.0,13.79,0.0187,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,AUS -> AMA,462,-12.0,335.0,11.6,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,AUS -> BOS,46,-4.0,195.0,34.7,0.0,"11,12,6,7,8"
WN,AUS -> BUR,904,-11.0,273.0,14.38,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,AUS -> CHS,302,-10.0,144.0,13.62,0.0,"3,4,5,6,7,8"
WN,AUS -> CMH,702,-15.0,222.0,13.36,0.0028,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,AUS -> DAL,5026,-17.0,454.0,9.78,0.0139,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,AUS -> DEN,4944,-14.0,362.0,9.94,0.0085,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,AUS -> ECP,230,-11.0,104.0,7.75,0.0087,"3,4,5,6,7,8,9"
WN,AUS -> ELP,2028,-15.0,325.0,13.0,0.002,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,AUS -> HOU,3174,-14.0,321.0,9.58,0.0107,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,AUS -> IND,1044,-12.0,303.0,12.29,0.0019,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,AUS -> LGB,1176,-15.0,198.0,10.2,0.0017,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,AUS -> MCI,1620,-16.0,329.0,9.85,0.0062,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,AUS -> MIA,696,-12.0,272.0,14.73,0.0029,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,AUS -> OAK,678,-9.0,306.0,21.26,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,AUS -> OMA,8,11.0,23.0,19.0,0.0,"11,12"
WN,AUS -> ORD,808,-12.0,257.0,15.65,0.0099,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,AUS -> PHX,4172,-15.0,334.0,10.54,0.0072,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,AUS -> SAN,2708,-14.0,296.0,13.68,0.0052,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,AUS -> SDF,4,-6.0,7.0,0.5,0.0,5
WN,AUS -> SLC,1006,-14.0,424.0,10.49,0.004,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,AUS -> SNA,712,-13.0,292.0,21.42,0.0056,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,AUS -> TPA,2004,-15.0,516.0,14.1,0.018,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BDL -> FLL,16,-8.0,22.0,4.75,0.0,"4,5,6"
WN,BDL -> TPA,758,-13.0,327.0,16.53,0.0106,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BHM -> BNA,108,-12.0,160.0,2.07,0.0,"11,12"
WN,BHM -> BWI,658,-13.0,316.0,11.44,0.0091,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BHM -> DAL,1858,-16.0,390.0,12.02,0.0065,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BHM -> DEN,730,-11.0,516.0,9.13,0.0027,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BHM -> HOU,938,-12.0,471.0,11.28,0.0064,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BHM -> OKC,2,8.0,8.0,8.0,0.0,11
WN,BHM -> PHX,98,-8.0,134.0,11.37,0.0,"10,11,12"
WN,BHM -> TPA,812,-10.0,431.0,11.93,0.0197,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BLI -> DEN,96,-8.0,188.0,12.81,0.0,"1,2,3,4,5,6,7,8"
WN,BNA -> AUS,4180,-13.0,360.0,9.13,0.0062,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BNA -> BDL,744,-10.0,351.0,11.28,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BNA -> BUF,480,-10.0,149.0,11.1,0.0,"10,11,12,4,5,6,7,8,9"
WN,BNA -> BUR,780,-11.0,231.0,11.42,0.0026,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BNA -> CLE,1514,-10.0,249.0,12.12,0.0079,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BNA -> CLT,1056,-14.0,210.0,12.9,0.0019,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BNA -> CMH,1506,-14.0,322.0,11.65,0.0106,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BNA -> DCA,2792,-12.0,289.0,9.49,0.0057,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BNA -> DEN,4798,-13.0,252.0,10.21,0.01,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BNA -> DTW,1498,-12.0,276.0,11.23,0.0053,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BNA -> ECP,2098,-11.0,238.0,8.22,0.0048,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BNA -> GRR,58,-9.0,65.0,3.76,0.0,"10,6,7,8,9"
WN,BNA -> HOU,3474,-13.0,460.0,10.56,0.0104,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BNA -> IAH,1066,-14.0,316.0,12.78,0.015,"1,2,3,4,5,6,7,8"
WN,BNA -> LAS,3244,-11.0,297.0,13.9,0.0031,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BNA -> LAX,1300,-11.0,235.0,15.87,0.0015,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BNA -> LGB,738,-6.0,232.0,12.43,0.0027,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BNA -> MCI,2510,-14.0,282.0,8.1,0.0072,"1,10,11,12,2,3,4,5,6,7,8,9"
