Compagnia,Tratta,Voli,Min,Max,Medio,Cancellazioni,Mesi
UA,MCO -> EWR,2067,-19.0,1005.0,15.92,0.0334,"1,2,3,4,5,6,7"
UA,MCO -> IAD,860,-15.0,1339.0,13.74,0.0244,"1,2,3,4,5,6,7"
UA,MCO -> IAH,1151,-18.0,444.0,16.72,0.0243,"1,2,3,4,5,6,7"
UA,MCO -> LAX,368,-13.0,824.0,8.09,0.0299,"1,2,3,4,5,6,7"
UA,MEM -> DEN,368,-18.0,433.0,7.75,0.0082,"1,2,3,4,5,6,7"
UA,MEM -> EWR,41,-13.0,345.0,21.88,0.0,"5,6,7"
UA,MEM -> ORD,176,-16.0,474.0,8.83,0.017,"1,2,3,4,5,6,7"
UA,MFE -> IAH,267,-18.0,462.0,4.3,0.0337,"1,2,3,4,5,6,7"
UA,MIA -> DEN,478,-14.0,956.0,16.74,0.0126,"1,2,3,4,5,6,7"
UA,MIA -> IAD,328,-13.0,1301.0,11.4,0.0244,"1,2,3,4,5,6,7"
UA,MIA -> IAH,673,-13.0,1259.0,23.94,0.052,"1,2,3,4,5,6,7"
UA,MIA -> SFO,305,-10.0,263.0,25.19,0.0525,"1,2,3,4,5,6,7"
UA,MSN -> DEN,374,-18.0,415.0,10.61,0.0107,"1,2,3,4,5,6,7"
UA,MSN -> EWR,135,-15.0,228.0,0.46,0.0148,"1,2,3,4,5"
UA,MSO -> ORD,41,-8.0,145.0,18.02,0.0,"5,6,7"
UA,MSP -> DEN,820,-15.0,362.0,9.38,0.022,"1,2,3,4,5,6,7"
UA,MSP -> IAD,3,-11.0,-4.0,-8.0,0.0,"2,5"
UA,MSP -> IAH,218,-18.0,454.0,1.45,0.0138,"1,2,3,4,5,6,7"
UA,MSY -> AUS,2,-9.0,21.0,6.0,0.0,1
UA,MSY -> EWR,550,-19.0,935.0,10.26,0.0182,"1,2,3,4,5,6,7"
UA,MSY -> IAD,354,-22.0,340.0,6.63,0.0254,"1,2,3,4,5,6,7"
UA,MSY -> ORD,390,-19.0,317.0,8.94,0.0077,"1,2,3,4,5,6,7"
UA,MSY -> SFO,267,-14.0,968.0,31.31,0.0075,"1,2,3,4,5,6,7"
UA,MTJ -> DEN,354,-26.0,447.0,10.36,0.0169,"1,2,3,4,5,6,7"
UA,MTJ -> EWR,78,-27.0,215.0,7.84,0.0128,"1,2,3"
UA,MTJ -> ORD,15,-12.0,47.0,0.27,0.0,"1,2,3"
UA,MYR -> DEN,6,-15.0,50.0,8.33,0.0,"5,6"
UA,MYR -> ORD,50,-20.0,110.0,3.5,0.0,"3,4,5,6,7"
UA,OGG -> DEN,190,-20.0,787.0,4.1,0.0263,"1,2,3,4,5,6,7"
UA,OGG -> EWR,1,-9.0,-9.0,-9.0,0.0,1
UA,OGG -> LAX,240,-15.0,135.0,1.91,0.0,"1,2,3,4,5,6,7"
UA,OGG -> SFO,378,-33.0,416.0,5.07,0.0079,"1,2,3,4,5,6,7"
UA,OKC -> IAH,30,-13.0,345.0,16.13,0.0,"2,5,6"
UA,OMA -> DEN,739,-18.0,1155.0,12.26,0.023,"1,2,3,4,5,6,7"
UA,OMA -> IAH,200,-14.0,1011.0,16.08,0.025,"1,2,3,4,5,6,7"
UA,OMA -> ORD,450,-21.0,561.0,15.16,0.0267,"1,2,3,4,5,6,7"
UA,ORD -> ALB,339,-16.0,510.0,17.32,0.0059,"1,2,3,4,5,6,7"
UA,ORD -> AUS,596,-14.0,719.0,15.48,0.0117,"1,2,3,4,5,6,7"
UA,ORD -> BNA,422,-10.0,340.0,12.14,0.0261,"1,2,3,4,5,6,7"
UA,ORD -> BOI,48,-10.0,126.0,9.7,0.0208,"1,5,6,7"
UA,ORD -> BOS,1054,-17.0,498.0,12.72,0.019,"1,2,3,4,5,6,7"
UA,ORD -> BUF,303,-14.0,283.0,15.92,0.0231,"1,2,3,4,5,6,7"
UA,ORD -> BWI,495,-14.0,371.0,12.97,0.0121,"1,2,3,4,5,6,7"
UA,ORD -> CHS,264,-14.0,258.0,8.14,0.0076,"1,2,3,4,5,6,7"
UA,ORD -> CID,176,-10.0,943.0,31.73,0.017,"1,2,3,4,5,6,7"
UA,ORD -> COS,31,-15.0,137.0,15.77,0.0,"1,2,3,5,7"
UA,ORD -> CVG,313,-14.0,529.0,18.33,0.0,"1,2,3,4,5,6,7"
UA,ORD -> DCA,1715,-15.0,332.0,12.56,0.0181,"1,2,3,4,5,6,7"
UA,ORD -> DFW,870,-12.0,414.0,17.87,0.0138,"1,2,3,4,5,6,7"
UA,ORD -> DSM,284,-13.0,575.0,21.52,0.0106,"1,2,3,4,5,6,7"
UA,ORD -> FAI,62,-13.0,112.0,16.48,0.0,"5,6,7"
UA,ORD -> FAT,71,-10.0,981.0,41.0,0.0141,"1,5,6,7"
UA,ORD -> FSD,144,-13.0,306.0,32.38,0.0069,"1,2,3,5,6,7"
UA,ORD -> HDN,90,-15.0,213.0,11.32,0.0,"1,2,3"
UA,ORD -> IAD,801,-20.0,658.0,17.42,0.005,"1,2,3,4,5,6,7"
UA,ORD -> IAH,1798,-16.0,532.0,13.06,0.0156,"1,2,3,4,5,6,7"
UA,ORD -> ICT,84,-12.0,190.0,13.65,0.0238,"1,2,3,5"
UA,ORD -> KOA,15,-11.0,242.0,20.53,0.0,"1,2,3,4"
UA,ORD -> LAS,1097,-17.0,398.0,11.49,0.0191,"1,2,3,4,5,6,7"
UA,ORD -> LGA,2319,-14.0,705.0,14.5,0.0224,"1,2,3,4,5,6,7"
UA,ORD -> MCI,696,-14.0,275.0,14.16,0.0129,"1,2,3,4,5,6,7"
UA,ORD -> MCO,1100,-14.0,374.0,10.86,0.0182,"1,2,3,4,5,6,7"
UA,ORD -> MIA,538,-14.0,328.0,11.48,0.0242,"1,2,3,4,5,6,7"
UA,ORD -> OGG,87,-18.0,350.0,13.55,0.0,"1,2,3,4,5,6"
UA,ORD -> ORF,365,-13.0,486.0,16.45,0.0055,"1,2,3,4,5,6,7"
UA,ORD -> PBI,317,-16.0,318.0,9.71,0.0221,"1,2,3,4,5"
UA,ORD -> PHL,787,-15.0,788.0,15.89,0.0038,"1,2,3,4,5,6,7"
UA,ORD -> PHX,1093,-15.0,477.0,9.88,0.0165,"1,2,3,4,5,6,7"
UA,ORD -> PIT,383,-12.0,458.0,13.37,0.0078,"1,2,3,4,5,6,7"
UA,ORD -> PSP,179,-14.0,235.0,10.17,0.0,"1,2,3,4,5"
UA,ORD -> PVD,6,-1.0,33.0,9.67,0.0,"6,7"
UA,ORD -> PWM,85,-12.0,369.0,14.6,0.0,"1,5,6,7"
UA,ORD -> RDU,532,-15.0,380.0,10.75,0.0075,"1,2,3,4,5,6,7"
UA,ORD -> ROC,262,-19.0,331.0,14.08,0.0076,"1,2,3,4,5,6,7"
UA,ORD -> SAT,368,-14.0,370.0,16.4,0.0082,"1,2,3,4,5,6,7"
UA,ORD -> SDF,100,-12.0,266.0,14.59,0.0,"1,2,3,5"
UA,ORD -> SEA,705,-14.0,414.0,14.19,0.0099,"1,2,3,4,5,6,7"
UA,ORD -> SFO,1560,-16.0,1298.0,23.17,0.0173,"1,2,3,4,5,6,7"
UA,ORD -> SJC,208,-12.0,214.0,21.2,0.0048,"1,2,3,4,5,6,7"
UA,ORD -> SMF,458,-11.0,280.0,14.29,0.0131,"1,2,3,4,5,6,7"
UA,ORD -> STT,60,-14.0,71.0,-1.43,0.0,"1,2,3,4,5,6"
UA,ORD -> TPA,760,-16.0,768.0,12.36,0.0066,"1,2,3,4,5,6,7"
UA,ORD -> TVC,191,-17.0,705.0,30.44,0.0262,"1,2,3,4,5,6,7"
UA,ORD -> TYS,1,79.0,79.0,79.0,0.0,5
UA,ORF -> IAD,263,-28.0,425.0,3.2,0.0266,"1,2,3,4,5,6,7"
UA,PBI -> DEN,7,-7.0,35.0,9.43,0.0,"2,3"
UA,PBI -> IAD,29,-15.0,0.0,-7.93,0.069,"1,2,3"
UA,PBI -> IAH,196,-19.0,1189.0,26.88,0.0153,"1,2,3,4,5"
UA,PBI -> ORD,319,-19.0,399.0,9.86,0.0251,"1,2,3,4,5"
UA,PDX -> DEN,895,-20.0,308.0,6.65,0.019,"1,2,3,4,5,6,7"
UA,PDX -> EWR,225,-15.0,724.0,12.74,0.0089,"1,2,3,4,5,6,7"
UA,PDX -> ORD,620,-14.0,461.0,7.08,0.0145,"1,2,3,4,5,6,7"
UA,PDX -> SFO,764,-15.0,959.0,26.21,0.0209,"1,2,3,4,5,6,7"
UA,PHL -> IAH,495,-16.0,1035.0,8.75,0.0222,"1,2,3,4,5,6,7"
UA,PHL -> ORD,788,-29.0,794.0,7.37,0.0076,"1,2,3,4,5,6,7"
UA,PHX -> DEN,1157,-15.0,1016.0,9.53,0.0156,"1,2,3,4,5,6,7"
UA,PHX -> EWR,736,-14.0,569.0,7.73,0.0231,"1,2,3,4,5,6,7"
UA,PHX -> LAX,247,-12.0,238.0,0.83,0.0567,"1,2,3,4,5,6,7"
UA,PHX -> ORD,1096,-15.0,399.0,6.87,0.0246,"1,2,3,4,5,6,7"
UA,PHX -> SFO,610,-14.0,799.0,21.66,0.0131,"1,2,3,4,5,6,7"
UA,PIT -> DEN,403,-12.0,368.0,6.91,0.005,"1,2,3,4,5,6,7"
UA,PIT -> IAD,50,-11.0,1221.0,22.08,0.0,"1,2,3,4"
UA,PIT -> ORD,384,-18.0,456.0,9.73,0.0078,"1,2,3,4,5,6,7"
UA,PIT -> SFO,295,-13.0,1068.0,25.66,0.0034,"1,2,3,4,5,6,7"
UA,PNS -> DEN,6,-11.0,10.0,-3.5,0.0,"5,6"
UA,PSP -> DEN,329,-23.0,1009.0,11.47,0.003,"1,2,3,4,5"
UA,PSP -> IAH,93,-16.0,276.0,12.61,0.0,"1,2,3,4"
UA,PSP -> ORD,184,-16.0,668.0,7.86,0.0163,"1,2,3,4,5"
UA,RAP -> ORD,94,-14.0,177.0,8.15,0.0106,"3,4,5,6,7"
UA,RDU -> DEN,431,-12.0,846.0,13.16,0.0116,"1,2,3,4,5,6,7"
UA,RDU -> EWR,764,-20.0,1224.0,15.04,0.0209,"1,2,3,4,5,6,7"
UA,RDU -> IAD,367,-16.0,258.0,0.62,0.0054,"1,2,3,4,5,6,7"
UA,RDU -> SFO,330,-15.0,902.0,14.34,0.0061,"1,2,3,4,5,6,7"
UA,RIC -> IAH,168,-15.0,327.0,6.85,0.0179,"1,2,3,4,5,6"
UA,RNO -> DEN,619,-20.0,1084.0,10.45,0.0113,"1,2,3,4,5,6,7"
UA,RNO -> ORD,132,-18.0,490.0,8.66,0.0076,"1,2,3,4,5,6,7"
UA,RNO -> SFO,273,-20.0,938.0,34.96,0.0147,"1,2,3,4,5,6,7"
UA,ROC -> EWR,179,-15.0,454.0,8.87,0.0391,"1,2,3,4,5,6,7"
UA,ROC -> ORD,262,-16.0,321.0,9.26,0.0115,"1,2,3,4,5,6,7"
UA,RSW -> CLE,281,-23.0,350.0,4.42,0.0249,"1,2,3,4,5,6,7"
UA,RSW -> EWR,925,-24.0,1248.0,9.75,0.0411,"1,2,3,4,5,6,7"
UA,RSW -> IAD,307,-16.0,329.0,0.59,0.0228,"1,2,3,4,5,6,7"
UA,RSW -> IAH,473,-19.0,976.0,14.65,0.0233,"1,2,3,4,5,6,7"
UA,RSW -> ORD,829,-20.0,414.0,4.97,0.035,"1,2,3,4,5,6,7"
UA,RSW -> SFO,49,-11.0,100.0,4.1,0.0204,"1,2,3"
UA,SAN -> EWR,646,-15.0,601.0,6.04,0.0155,"1,2,3,4,5,6,7"
UA,SAN -> IAH,831,-15.0,1459.0,9.17,0.0385,"1,2,3,4,5,6,7"
UA,SAN -> SFO,937,-15.0,788.0,22.24,0.0363,"1,2,3,4,5,6,7"
UA,SAT -> DEN,734,-17.0,741.0,8.12,0.0054,"1,2,3,4,5,6,7"
UA,SAT -> ORD,368,-15.0,190.0,1.81,0.038,"1,2,3,4,5,6,7"
UA,SAV -> DEN,166,-19.0,967.0,16.21,0.006,"1,2,3,4,5,6,7"
UA,SAV -> ORD,241,-25.0,552.0,6.56,0.0083,"1,2,3,4,5,6,7"
UA,SBA -> DEN,368,-17.0,643.0,15.33,0.0272,"1,2,3,4,5,6,7"
UA,SBP -> DEN,185,-17.0,288.0,4.5,0.0054,"1,2,3,4,5,6,7"
UA,SDF -> EWR,3,-10.0,59.0,28.67,0.0,5
UA,SDF -> IAD,4,-4.0,43.0,12.75,0.0,5
UA,SDF -> ORD,103,-12.0,320.0,15.36,0.0097,"1,2,3,5"
UA,SEA -> DEN,961,-16.0,1095.0,7.28,0.0281,"1,2,3,4,5,6,7"
UA,SEA -> EWR,471,-14.0,958.0,13.65,0.0085,"1,2,3,4,5,6,7"
UA,SEA -> SFO,789,-14.0,806.0,24.73,0.0038,"1,2,3,4,5,6,7"
UA,SFO -> ABQ,47,-11.0,127.0,19.91,0.0,"1,5,6,7"
UA,SFO -> ANC,42,-12.0,79.0,8.32,0.0238,"5,6,7"
UA,SFO -> ATL,187,-10.0,217.0,9.48,0.016,"1,2,3,4,5,6,7"
UA,SFO -> BNA,322,-14.0,387.0,14.21,0.0466,"1,2,3,4,5,6,7"
UA,SFO -> BOI,49,-15.0,146.0,14.08,0.0,"1,2,3,5,6,7"
UA,SFO -> BWI,187,-13.0,103.0,4.6,0.0,"1,2,3,4,5,6,7"
UA,SFO -> BZN,131,-18.0,373.0,18.5,0.0305,"1,2,3,5,6,7"
UA,SFO -> CLE,186,-12.0,359.0,20.45,0.0645,"1,2,3,4,5,6,7"
UA,SFO -> CMH,176,-14.0,561.0,12.32,0.017,"1,2,3,4,5,6,7"
UA,SFO -> DFW,365,-13.0,373.0,16.58,0.0027,"1,2,3,4,5,6,7"
UA,SFO -> EUG,363,-16.0,449.0,17.06,0.0275,"1,2,3,4,5,6,7"
UA,SFO -> EWR,1590,-17.0,720.0,20.12,0.0201,"1,2,3,4,5,6,7"
UA,SFO -> FLL,270,-13.0,460.0,11.85,0.0111,"1,2,3,4,5,6,7"
UA,SFO -> IAH,1514,-17.0,1003.0,13.38,0.0244,"1,2,3,4,5,6,7"
UA,SFO -> IND,184,-17.0,348.0,24.03,0.0054,"1,2,3,4,5,6,7"
UA,SFO -> JAC,129,-17.0,266.0,15.24,0.0233,"1,2,3,5,6,7"
UA,SFO -> LAS,1066,-14.0,488.0,15.07,0.0375,"1,2,3,4,5,6,7"
UA,SFO -> LAX,1285,-16.0,516.0,11.99,0.0335,"1,2,3,4,5,6,7"
UA,SFO -> LIH,294,-17.0,164.0,2.21,0.0,"1,2,3,4,5,6,7"
UA,SFO -> MFR,246,-52.0,139.0,5.73,0.0041,"1,2,3,4,5,6,7"
UA,SFO -> MIA,304,-12.0,208.0,10.27,0.0461,"1,2,3,4,5,6,7"
UA,SFO -> MSP,41,-17.0,196.0,12.12,0.0,"5,6,7"
UA,SFO -> MSY,267,-12.0,313.0,18.47,0.0075,"1,2,3,4,5,6,7"
UA,SFO -> OGG,378,-13.0,441.0,14.34,0.0026,"1,2,3,4,5,6,7"
UA,SFO -> ONT,144,-16.0,388.0,15.47,0.0069,"3,4,5,6,7"
UA,SFO -> ORD,1565,-20.0,549.0,12.88,0.0204,"1,2,3,4,5,6,7"
UA,SFO -> PHX,611,-18.0,325.0,12.72,0.0115,"1,2,3,4,5,6,7"
UA,SFO -> PIT,296,-15.0,243.0,11.59,0.0,"1,2,3,4,5,6,7"
UA,SFO -> SAN,937,-13.0,948.0,12.68,0.0384,"1,2,3,4,5,6,7"
UA,SFO -> SAT,49,-12.0,133.0,10.4,0.0204,"1,5,6,7"
UA,SFO -> SBA,353,-27.0,357.0,17.11,0.0425,"1,2,3,4,5,6,7"
UA,SFO -> SEA,788,-14.0,371.0,16.68,0.0203,"1,2,3,4,5,6,7"
UA,SFO -> SLC,222,-12.0,872.0,26.76,0.0045,"1,2,3,4,5,6,7"
UA,SFO -> SNA,369,-13.0,702.0,15.01,0.0054,"1,2,3,4,5,6,7"
UA,SJC -> IAH,173,-15.0,863.0,14.11,0.0173,"1,2,3,4,5,6,7"
UA,SJC -> LAS,5,-12.0,48.0,12.6,0.0,"1,2"
UA,SLC -> SFO,206,-15.0,870.0,34.64,0.0097,"1,2,3,4,5,6,7"
UA,SMF -> DEN,871,-18.0,494.0,4.98,0.0149,"1,2,3,4,5,6,7"
UA,SMF -> IAH,246,-13.0,381.0,8.18,0.0244,"1,2,3,4,5,6,7"
UA,SMF -> ORD,458,-13.0,979.0,9.43,0.0087,"1,2,3,4,5,6,7"
UA,SNA -> EWR,552,-15.0,443.0,9.19,0.0109,"1,2,3,4,5,6,7"
UA,SNA -> SFO,369,-16.0,873.0,21.5,0.0081,"1,2,3,4,5,6,7"
UA,SPN -> GUM,184,-23.0,125.0,-7.17,0.0,"1,2,3,4,5,6,7"
UA,SRQ -> IAD,143,-14.0,1213.0,11.91,0.028,"1,2,3,4,5"
UA,SRQ -> ORD,361,-17.0,1067.0,19.27,0.0111,"1,2,3,4,5,6,7"
UA,STL -> IAH,322,-15.0,426.0,10.69,0.0186,"1,2,3,4,5,6,7"
UA,STT -> IAH,68,-19.0,224.0,4.47,0.0,"1,2,3,4,5,6,7"
UA,STT -> ORD,60,-17.0,45.0,-4.23,0.0,"1,2,3,4,5,6"
UA,STT -> SJU,1,-2.0,-2.0,-2.0,0.0,6
UA,TPA -> DEN,670,-14.0,515.0,14.32,0.0134,"1,2,3,4,5,6,7"
UA,TPA -> IAD,552,-14.0,1121.0,10.66,0.0127,"1,2,3,4,5,6,7"
UA,TPA -> IAH,781,-15.0,1087.0,15.74,0.0256,"1,2,3,4,5,6,7"
UA,TPA -> ORD,761,-16.0,531.0,8.84,0.0105,"1,2,3,4,5,6,7"
UA,TPA -> SFO,290,-13.0,423.0,15.72,0.0414,"1,2,3,4,5,6,7"
UA,TUL -> DEN,181,-14.0,348.0,5.14,0.0,"1,2,3,4,5,6,7"
UA,TUS -> IAH,155,-16.0,1420.0,27.35,0.0129,"1,3,4,5"
UA,TVC -> DEN,34,-15.0,200.0,24.03,0.0,"5,6,7"
UA,TYS -> DEN,39,-16.0,283.0,20.0,0.0,"5,6,7"
WN,ABQ -> BWI,188,-9.0,389.0,22.18,0.0053,"1,2,3,4,5,6,7"
WN,ABQ -> DEN,755,-13.0,224.0,10.2,0.0159,"1,2,3,4,5,6,7"
WN,ABQ -> LGB,162,-11.0,148.0,11.07,0.0,"1,2,3,4,5,6,7"
WN,ABQ -> MCI,169,-13.0,246.0,7.41,0.0,"1,2,3,4,5,6,7"
WN,ABQ -> MCO,33,-5.0,156.0,16.88,0.0,"1,2,3,4,6"
WN,ALB -> RSW,5,-5.0,321.0,72.0,0.0,"3,4"
WN,ALB -> TPA,127,-11.0,580.0,25.82,0.0079,"1,2,3,4,5,6"
WN,AMA -> DAL,638,-14.0,378.0,5.43,0.0078,"1,2,3,4,5,6,7"
WN,AMA -> DEN,20,-9.0,39.0,5.26,0.05,"1,3,4,5,6"
WN,AMA -> LAS,184,-12.0,470.0,20.63,0.0054,"1,2,3,4,5,6,7"
WN,ATL -> BNA,356,-9.0,241.0,9.11,0.0056,"1,2,3,4,5,6,7"
WN,ATL -> DAL,865,-10.0,320.0,15.99,0.0104,"1,2,3,4,5,6,7"
WN,ATL -> DCA,695,-10.0,304.0,14.46,0.0072,"1,2,3,4,5,6,7"
WN,ATL -> DEN,737,-10.0,533.0,13.56,0.0054,"1,2,3,4,5,6,7"
WN,ATL -> FLL,655,-9.0,304.0,16.98,0.0092,"1,2,3,4,5,6,7"
WN,ATL -> IND,466,-11.0,414.0,12.03,0.0,"1,2,3,4,5,6,7"
WN,ATL -> JAN,390,-13.0,274.0,11.84,0.0026,"1,2,3,4,5,6,7"
WN,ATL -> LGA,699,-9.0,302.0,16.63,0.0129,"1,2,3,4,5,6,7"
WN,ATL -> LIT,112,-10.0,219.0,8.0,0.0,"1,2,3,4,5,6"
WN,ATL -> MCI,530,-10.0,214.0,10.91,0.0113,"1,2,3,4,5,6,7"
WN,ATL -> MSY,476,-8.0,329.0,16.05,0.0,"1,2,3,4,5,6,7"
WN,ATL -> OAK,20,-3.0,86.0,22.65,0.0,"4,5,6"
WN,ATL -> OMA,174,-13.0,334.0,6.91,0.0057,"1,2,3,4,5,6"
WN,ATL -> PBI,324,-12.0,294.0,16.54,0.0,"1,2,3,4,5,6,7"
WN,ATL -> PIT,301,-10.0,192.0,11.37,0.0033,"1,2,3,4,5,6,7"
WN,ATL -> RIC,428,-15.0,372.0,12.1,0.0,"1,2,3,4,5,6,7"
WN,ATL -> SAT,367,-12.0,178.0,11.7,0.0,"1,2,3,4,5,6,7"
WN,ATL -> STL,638,-9.0,257.0,12.12,0.0047,"1,2,3,4,5,6,7"
WN,AUS -> ABQ,334,-13.0,197.0,6.97,0.006,"1,2,3,4,5,6,7"
WN,AUS -> ATL,696,-16.0,251.0,11.76,0.0057,"1,2,3,4,5,6,7"
WN,AUS -> BNA,1065,-13.0,253.0,14.33,0.0103,"1,2,3,4,5,6,7"
WN,AUS -> BWI,639,-13.0,349.0,10.52,0.011,"1,2,3,4,5,6,7"
WN,AUS -> DCA,184,-6.0,111.0,6.18,0.0109,"1,2,3,4,5,6,7"
WN,AUS -> FLL,299,-10.0,294.0,13.03,0.0067,"1,2,3,4,5,6,7"
WN,AUS -> HRL,316,-14.0,209.0,7.64,0.0,"1,2,3,4,5,6,7"
WN,AUS -> LAS,1084,-14.0,426.0,15.32,0.0065,"1,2,3,4,5,6,7"
WN,AUS -> LAX,541,-11.0,401.0,17.07,0.0055,"1,2,3,4,5,6,7"
WN,AUS -> LBB,158,-13.0,249.0,25.75,0.0063,"1,2,3,4,5,6,7"
WN,AUS -> MAF,140,-12.0,233.0,7.19,0.0,"1,2,3,4,5,6,7"
WN,AUS -> MCO,1021,-14.0,351.0,17.01,0.0118,"1,2,3,4,5,6,7"
WN,AUS -> MDW,756,-14.0,318.0,12.06,0.0198,"1,2,3,4,5,6,7"
WN,AUS -> MSP,179,-11.0,297.0,15.38,0.0,"1,2,3,4,5,6,7"
WN,AUS -> MSY,729,-13.0,292.0,12.98,0.0027,"1,2,3,4,5,6,7"
WN,AUS -> MTJ,4,-11.0,1.0,-5.25,0.0,3
WN,AUS -> OKC,176,-13.0,84.0,5.57,0.0,"1,2,3,4,5,6,7"
WN,AUS -> ONT,183,-9.0,300.0,21.96,0.0109,"1,2,3,4,5,6,7"
WN,AUS -> PIT,183,-15.0,207.0,16.45,0.0055,"1,2,3,4,5,6,7"
WN,AUS -> PNS,4,-4.0,8.0,2.0,0.0,6
WN,AUS -> RDU,169,-10.0,148.0,15.35,0.0059,"1,2,3,4,5,6,7"
WN,AUS -> SJC,544,-10.0,223.0,14.5,0.0055,"1,2,3,4,5,6,7"
WN,AUS -> SJU,17,-8.0,95.0,16.06,0.0,"3,4,5,6"
WN,AUS -> SMF,246,-11.0,219.0,21.04,0.0122,"1,2,3,4,5,6,7"
WN,AUS -> STL,435,-12.0,174.0,7.51,0.0023,"1,2,3,4,5,6,7"
WN,AUS -> TUL,176,-13.0,244.0,11.01,0.0,"1,2,3,4,5,6,7"
WN,BDL -> BNA,183,-12.0,111.0,9.68,0.0164,"1,2,3,4,5,6,7"
WN,BDL -> BWI,823,-14.0,466.0,10.12,0.0061,"1,2,3,4,5,6,7"
WN,BDL -> DEN,30,-9.0,136.0,15.23,0.0,"1,6,7"
WN,BDL -> MCO,339,-12.0,412.0,18.16,0.0059,"1,2,3,4,5,6,7"
WN,BDL -> MDW,352,-15.0,308.0,10.35,0.0142,"1,2,3,4,5,6,7"
WN,BDL -> RSW,18,-8.0,189.0,22.33,0.0,"1,2,3,4"
WN,BHM -> LAS,180,-10.0,187.0,17.02,0.0,"1,2,3,4,5,6,7"
WN,BHM -> MCO,398,-10.0,513.0,17.39,0.005,"1,2,3,4,5,6,7"
WN,BHM -> MDW,310,-11.0,319.0,9.42,0.0194,"1,2,3,4,5,6,7"
WN,BLI -> LAS,297,-14.0,278.0,7.11,0.0067,"1,2,3,4,5,6,7"
WN,BLI -> OAK,186,-14.0,270.0,10.08,0.0108,"1,2,3,4,5,6,7"
WN,BNA -> ATL,373,-11.0,164.0,6.49,0.0134,"1,2,3,4,5,6,7"
WN,BNA -> BOS,400,-12.0,211.0,14.05,0.02,"1,2,3,4,5,6,7"
WN,BNA -> BWI,943,-19.0,281.0,11.27,0.0127,"1,2,3,4,5,6,7"
WN,BNA -> BZN,4,-5.0,0.0,-2.5,0.0,6
WN,BNA -> CHS,370,-9.0,293.0,12.04,0.0027,"1,2,3,4,5,6,7"
WN,BNA -> CVG,29,-9.0,97.0,8.86,0.0,"6,7"
WN,BNA -> DAL,1159,-13.0,378.0,15.5,0.0198,"1,2,3,4,5,6,7"
WN,BNA -> FLL,628,-10.0,275.0,15.65,0.0239,"1,2,3,4,5,6,7"
WN,BNA -> GSP,29,-6.0,36.0,3.76,0.0,"6,7"
WN,BNA -> HDN,13,-8.0,51.0,2.92,0.0,"1,2,3"
WN,BNA -> JAX,418,-14.0,319.0,11.35,0.0096,"1,2,3,4,5,6,7"
WN,BNA -> LGA,754,-9.0,259.0,18.03,0.0119,"1,2,3,4,5,6,7"
WN,BNA -> MCO,1049,-13.0,325.0,12.55,0.0076,"1,2,3,4,5,6,7"
WN,BNA -> MDW,957,-12.0,284.0,11.6,0.0199,"1,2,3,4,5,6,7"
WN,BNA -> MKE,386,-10.0,253.0,13.96,0.0155,"1,2,3,4,5,6,7"
WN,BNA -> MSP,195,-13.0,340.0,15.28,0.0,"1,2,3,4,5,6,7"
WN,BNA -> OKC,72,-9.0,155.0,15.88,0.0,"1,2,3,4,5,6,7"
WN,BNA -> OMA,75,-12.0,174.0,8.9,0.0267,"1,2,3,4,5,6,7"
WN,BNA -> ORD,479,-14.0,290.0,9.82,0.0292,"1,2,3,4,5,6,7"
WN,BNA -> PIT,379,-11.0,272.0,11.76,0.0106,"1,2,3,4,5,6,7"
WN,BNA -> PNS,456,-14.0,323.0,11.76,0.0022,"1,2,3,4,5,6,7"
WN,BNA -> PWM,8,-7.0,13.0,0.0,0.0,6
WN,BNA -> RSW,283,-10.0,401.0,21.98,0.0071,"1,2,3,4,5,6,7"
WN,BNA -> SAV,358,-11.0,213.0,9.06,0.0028,"1,2,3,4,5,6,7"
WN,BNA -> SEA,8,-2.0,17.0,6.63,0.0,6
WN,BNA -> SJC,128,-9.0,396.0,22.91,0.0078,"1,2,3,4,5,6,7"
WN,BNA -> SNA,18,-6.0,41.0,4.35,0.0556,"1,2,3,4"
WN,BNA -> SRQ,325,-14.0,199.0,8.69,0.0123,"1,2,3,4,5,6,7"
WN,BNA -> STL,589,-11.0,246.0,9.25,0.0102,"1,2,3,4,5,6,7"
WN,BNA -> TPA,786,-12.0,338.0,11.91,0.014,"1,2,3,4,5,6,7"
WN,BNA -> VPS,446,-12.0,251.0,10.09,0.0045,"1,2,3,4,5,6,7"
WN,BOI -> BUR,28,-9.0,66.0,4.96,0.0,"6,7"
WN,BOI -> DAL,4,12.0,31.0,22.25,0.0,6
WN,BOI -> LGB,25,-9.0,66.0,6.04,0.0,"1,2,3,4,5,6"
WN,BOI -> OAK,341,-11.0,160.0,4.24,0.0059,"1,2,3,4,5,6,7"
WN,BOI -> SAN,43,-9.0,120.0,18.37,0.0,"1,2,3,4,5,6"
WN,BOI -> SJC,177,-10.0,331.0,8.11,0.0056,"1,2,3,4,5,6,7"
WN,BOS -> BNA,398,-12.0,333.0,10.5,0.0176,"1,2,3,4,5,6,7"
WN,BOS -> BWI,1156,-14.0,453.0,12.18,0.0112,"1,2,3,4,5,6,7"
WN,BOS -> DEN,374,-10.0,220.0,11.86,0.008,"1,2,3,4,5,6,7"
