Compagnia,Tratta,Voli,Min,Max,Medio,Cancellazioni,Mesi
NK,PIT -> FLL,360,-19.0,871.0,21.24,0.0139,"1,2,3,4,5,6,7"
NK,PIT -> IAH,28,-15.0,66.0,-3.71,0.0,"6,7"
NK,PIT -> LAS,176,-15.0,357.0,21.03,0.0114,"1,2,3,4,5,6,7"
NK,PIT -> LGA,56,-15.0,259.0,33.8,0.1786,"5,6,7"
NK,PIT -> MCO,540,-29.0,736.0,15.89,0.0074,"1,2,3,4,5,6,7"
NK,PIT -> MIA,76,-17.0,309.0,18.16,0.0,"1,2,3,4"
NK,PIT -> TPA,85,-16.0,220.0,9.43,0.0118,"1,2,3,4"
NK,PNS -> DFW,56,-15.0,254.0,28.91,0.0357,"5,6,7"
NK,RDU -> MIA,40,-21.0,234.0,12.21,0.025,"3,4,5"
NK,RIC -> FLL,303,-15.0,307.0,20.32,0.0165,"1,2,3,4,5,6,7"
NK,RIC -> LAS,85,-11.0,210.0,12.62,0.0,"1,2,3,4,5,6,7"
NK,RIC -> MCO,233,-22.0,953.0,30.97,0.0258,"1,2,3,4,5,6,7"
NK,RNO -> LAS,491,-23.0,1053.0,8.99,0.0183,"1,2,3,4,5,6,7"
NK,ROC -> MCO,172,-18.0,240.0,17.55,0.0116,"1,2,3,4,5,6,7"
NK,RSW -> ACY,283,-25.0,747.0,12.49,0.0106,"1,2,3,4,5,6,7"
NK,RSW -> BOS,255,-17.0,270.0,8.44,0.0235,"1,2,3,4,5"
NK,RSW -> CHS,20,-26.0,48.0,-2.05,0.05,"1,2,3"
NK,RSW -> DTW,406,-23.0,645.0,14.26,0.0222,"1,2,3,4,5,6,7"
NK,RSW -> ORF,30,-15.0,99.0,8.87,0.0,"1,2,3,4"
NK,RSW -> PHL,54,-16.0,216.0,9.94,0.0556,"1,2,3,4"
NK,RSW -> PIT,72,-17.0,264.0,12.26,0.0,"1,2,3,4"
NK,SAN -> IAH,56,-11.0,97.0,4.36,0.0179,"5,6,7"
NK,SAN -> LAS,648,-13.0,665.0,10.33,0.0139,"1,2,3,4,5,6,7"
NK,SAN -> OAK,149,-20.0,295.0,10.72,0.0134,"1,2,3,4,5,6,7"
NK,SAN -> PDX,28,-14.0,55.0,-2.25,0.0,"6,7"
NK,SAN -> SJC,183,-14.0,164.0,3.74,0.0164,"1,2,3,4,5,6,7"
NK,SAT -> EWR,84,-16.0,219.0,15.19,0.0357,"4,5,6,7"
NK,SAT -> FLL,182,-13.0,206.0,1.94,0.011,"1,2,3,4,5,6,7"
NK,SAT -> TPA,65,-14.0,388.0,31.57,0.0308,"1,2,3,4"
NK,SDF -> DFW,2,-5.0,-4.0,-4.5,0.0,5
NK,SDF -> EWR,2,-18.0,0.0,-9.0,0.0,5
NK,SDF -> FLL,162,-15.0,366.0,25.78,0.0123,"1,2,3,4,5,6,7"
NK,SDF -> LAX,57,-15.0,182.0,9.88,0.0175,"1,4,5,6,7"
NK,SDF -> TPA,2,3.0,50.0,26.5,0.0,5
NK,SEA -> LAS,368,-16.0,796.0,12.96,0.0027,"1,2,3,4,5,6,7"
NK,SJC -> BWI,16,-8.0,114.0,23.73,0.0625,"6,7"
NK,SJC -> DFW,132,-12.0,292.0,16.48,0.0,"1,2,3,4,5,6,7"
NK,SJC -> LAX,55,-10.0,82.0,2.7,0.0182,"6,7"
NK,SJC -> SAN,183,-19.0,205.0,3.82,0.0164,"1,2,3,4,5,6,7"
NK,SJU -> BDL,4,-5.0,26.0,12.5,0.0,1
NK,SJU -> DFW,187,-19.0,534.0,19.43,0.016,"1,2,3,4,5,6,7"
NK,SJU -> MIA,212,-12.0,674.0,12.19,0.0094,"1,2,3,4,5,6,7"
NK,SJU -> MSY,24,-11.0,254.0,25.75,0.0,"5,6,7"
NK,SJU -> ORD,221,-13.0,537.0,12.81,0.0045,"1,2,3,4,5,6,7"
NK,SJU -> PHL,183,-15.0,195.0,8.42,0.0219,"1,2,3,4,5,6,7"
NK,SJU -> RSW,104,-22.0,583.0,15.44,0.0577,"1,2,3,4,5,6,7"
NK,SJU -> TPA,75,-13.0,611.0,17.52,0.0,"1,2,3,4,5,6,7"
NK,SLC -> FLL,14,-9.0,140.0,22.07,0.0,"3,6,7"
NK,SLC -> LAX,246,-15.0,177.0,5.36,0.0081,"1,2,3,4,5,6,7"
NK,SLC -> MCO,168,-13.0,194.0,8.57,0.0,"1,2,3,4,5,6,7"
NK,SLC -> SAN,13,-11.0,127.0,5.0,0.0,"6,7"
NK,SMF -> LAS,680,-18.0,520.0,10.91,0.0118,"1,2,3,4,5,6,7"
NK,SNA -> LAS,449,-15.0,297.0,8.3,0.0111,"1,2,3,4,5,6,7"
NK,SNA -> OAK,112,-16.0,109.0,-1.92,0.0089,"1,3,4,5,6,7"
NK,STL -> LAS,36,-14.0,114.0,3.17,0.0,"4,5,6,7"
NK,STT -> FLL,291,-27.0,201.0,7.93,0.0172,"1,2,3,4,5,6,7"
NK,TPA -> ACY,223,-23.0,197.0,6.86,0.009,"1,2,3,4,5,6,7"
NK,TPA -> ATL,174,-17.0,206.0,15.36,0.0172,"1,2,3,4,5,6,7"
NK,TPA -> BNA,19,-12.0,24.0,-4.78,0.0526,"3,4"
NK,TPA -> CHS,44,-16.0,364.0,22.37,0.0227,"1,2,3,4"
NK,TPA -> CMH,44,-14.0,124.0,13.53,0.0227,"1,2,3,4"
NK,TPA -> DFW,173,-16.0,605.0,16.87,0.0116,"1,2,3,4,5,6,7"
NK,TPA -> DTW,399,-18.0,261.0,8.95,0.0175,"1,2,3,4,5,6,7"
NK,TPA -> FLL,368,-11.0,170.0,6.68,0.0245,"1,2,3,4,5,6,7"
NK,TPA -> LAS,212,-17.0,196.0,-0.08,0.0094,"1,2,3,4,5,6,7"
NK,TPA -> MCI,15,-11.0,2.0,-6.47,0.0,"3,4"
NK,TPA -> MEM,15,-14.0,37.0,-0.27,0.0,"3,4"
NK,TPA -> MIA,1,-13.0,-13.0,-13.0,0.0,4
NK,TPA -> MKE,20,-11.0,172.0,29.06,0.1,"3,4"
NK,TPA -> ORF,44,-12.0,147.0,15.56,0.0227,"1,2,3,4"
NK,TPA -> PIT,85,-15.0,327.0,13.36,0.0118,"1,2,3,4"
NK,TPA -> RIC,26,-8.0,192.0,21.27,0.0,"1,2,3"
OH,ABE -> CLT,551,-21.0,1080.0,10.77,0.0127,"1,2,3,4,5,6,7"
OH,AGS -> CLT,366,-17.0,358.0,12.41,0.0,"1,2,3,4,5,6,7"
OH,AGS -> DCA,184,-20.0,463.0,12.35,0.0163,"1,2,3,4,5,6,7"
OH,ALB -> DCA,459,-22.0,1282.0,15.4,0.024,"1,2,3,4,5,6,7"
OH,ATL -> CLT,564,-13.0,215.0,11.11,0.0071,"1,2,3,4,5,6,7"
OH,ATL -> PHL,193,-18.0,455.0,15.13,0.0,"1,2,3,4,5"
OH,AUS -> PHL,25,-12.0,162.0,9.28,0.0,"3,4"
OH,AVL -> DCA,205,-18.0,682.0,14.1,0.0,"1,2,3,4,5,6,7"
OH,BDL -> CLT,1,-3.0,-3.0,-3.0,0.0,5
OH,BDL -> PHL,174,-16.0,466.0,6.73,0.0287,"1,2,3,4,5,6,7"
OH,BGR -> DCA,344,-21.0,356.0,4.87,0.0378,"1,2,3,4,5,6"
OH,BGR -> PHL,28,-14.0,36.0,-2.26,0.0357,"4,5,6,7"
OH,BHM -> DCA,386,-22.0,441.0,6.06,0.0233,"1,2,3,4,5,6,7"
OH,BTV -> DCA,496,-21.0,1557.0,21.59,0.0242,"1,2,3,4,5,6,7"
OH,BUF -> CLT,6,-6.0,314.0,60.4,0.1667,"1,2"
OH,BUF -> DCA,166,-16.0,1322.0,25.61,0.0482,"1,2,3,6,7"
OH,BUF -> PHL,27,-13.0,108.0,12.88,0.0741,"1,2"
OH,CAE -> DCA,464,-18.0,960.0,9.06,0.0129,"1,2,3,4,5,6,7"
OH,CAK -> CLT,621,-16.0,295.0,6.51,0.0032,"1,2,3,4,5,6,7"
OH,CHA -> CLT,562,-26.0,534.0,10.47,0.0053,"1,2,3,4,5,6,7"
OH,CHA -> DCA,129,-22.0,581.0,11.74,0.0388,"1,2,3,4,5,6"
OH,CHA -> DFW,147,-18.0,376.0,17.68,0.0136,"2,3,4,6,7"
OH,CHS -> DCA,370,-15.0,869.0,8.66,0.0162,"1,2,3,4,5,6,7"
OH,CID -> DCA,248,-21.0,1653.0,18.47,0.0524,"1,2,3,4,5,6,7"
OH,CLE -> PHL,233,-15.0,1456.0,13.06,0.0,"2,3,4,5,6,7"
OH,CLT -> ABE,551,-12.0,760.0,11.44,0.0073,"1,2,3,4,5,6,7"
OH,CLT -> AGS,368,-11.0,674.0,12.55,0.0027,"1,2,3,4,5,6,7"
OH,CLT -> ALB,40,-7.0,133.0,6.62,0.025,"1,2,3,6,7"
OH,CLT -> ATL,564,-11.0,298.0,9.02,0.0018,"1,2,3,4,5,6,7"
OH,CLT -> AVP,188,-11.0,309.0,3.85,0.0,"1,2,3,4,5,6,7"
OH,CLT -> BDL,1,6.0,6.0,6.0,0.0,5
OH,CLT -> BHM,1084,-13.0,894.0,9.65,0.0046,"1,2,3,4,5,6,7"
OH,CLT -> BNA,656,-12.0,184.0,5.63,0.0107,"1,2,3,4,5,6,7"
OH,CLT -> BTR,449,-12.0,755.0,11.21,0.0022,"1,2,3,4,5,6,7"
OH,CLT -> BWI,15,-8.0,82.0,11.4,0.0,"2,3,4,5"
OH,CLT -> CHO,5,-8.0,-2.0,-5.4,0.0,"3,4"
OH,CLT -> CHS,310,-10.0,337.0,8.76,0.0065,"1,2,3,4,5,6"
OH,CLT -> CVG,443,-10.0,677.0,15.67,0.0045,"1,2,3,4,5,6,7"
OH,CLT -> DAB,381,-11.0,959.0,6.06,0.0131,"1,2,3,4,5,6,7"
OH,CLT -> ECP,399,-12.0,209.0,7.74,0.0,"1,2,3,4,5,6,7"
OH,CLT -> GNV,152,-12.0,259.0,15.19,0.0132,"1,4,5,6,7"
OH,CLT -> GSO,826,-12.0,644.0,6.16,0.0048,"1,2,3,4,5,6,7"
OH,CLT -> GSP,1152,-11.0,981.0,8.76,0.0052,"1,2,3,4,5,6,7"
OH,CLT -> IAD,816,-21.0,556.0,10.33,0.0074,"1,2,3,4,5,6,7"
OH,CLT -> LFT,184,-12.0,609.0,18.8,0.0163,"1,2,3,4,5,6,7"
OH,CLT -> LIT,111,-12.0,1129.0,15.73,0.009,"1,2,3,4,5,6"
OH,CLT -> MKE,139,-12.0,154.0,7.86,0.0432,"1,2,3,4,5,6"
OH,CLT -> MLB,552,-12.0,552.0,11.23,0.0054,"1,2,3,4,5,6,7"
OH,CLT -> MLI,366,-13.0,240.0,10.92,0.0219,"1,2,3,4,5,6,7"
OH,CLT -> MSN,86,-9.0,55.0,0.24,0.0,"5,6,7"
OH,CLT -> OAJ,280,-12.0,229.0,8.53,0.0071,"1,2,3,4,5,6,7"
OH,CLT -> ORF,438,-9.0,262.0,15.97,0.0046,"1,2,3,4,5,6,7"
OH,CLT -> PNS,640,-12.0,921.0,18.35,0.0031,"1,2,3,4,5,6,7"
OH,CLT -> PVD,2,-7.0,-5.0,-6.0,0.0,6
OH,CLT -> PWM,62,-9.0,101.0,3.84,0.0,"4,5,6"
OH,CLT -> RIC,129,-9.0,103.0,5.41,0.0078,"4,5,6,7"
OH,CLT -> ROA,109,-13.0,151.0,5.6,0.0275,"1,2,4,5,6"
OH,CLT -> SDF,416,-12.0,680.0,9.05,0.0048,"1,2,3,4,5,6,7"
OH,CLT -> SGF,392,-11.0,360.0,9.66,0.0077,"1,2,3,4,5,6,7"
OH,CLT -> SHV,368,-18.0,251.0,11.31,0.0136,"1,2,3,4,5,6,7"
OH,CLT -> TRI,34,-13.0,24.0,-6.38,0.0,"1,2"
OH,CLT -> TUL,145,-11.0,229.0,5.52,0.0,"1,2,3,4,5,6,7"
OH,CLT -> TVC,28,-7.0,54.0,2.25,0.0,"6,7"
OH,CLT -> TYS,1074,-12.0,811.0,12.0,0.014,"1,2,3,4,5,6,7"
OH,CLT -> XNA,15,-8.0,36.0,4.07,0.0,"1,4,5,6"
OH,CMH -> CLT,261,-13.0,1100.0,12.55,0.0038,"1,2,3,4,5,6,7"
OH,CMH -> PHL,122,-13.0,1458.0,24.32,0.0082,"1,2,3,4,5,6,7"
OH,CVG -> CLT,443,-13.0,687.0,17.92,0.0045,"1,2,3,4,5,6,7"
OH,DAB -> CLT,380,-17.0,940.0,8.26,0.0158,"1,2,3,4,5,6,7"
OH,DAY -> CLT,686,-17.0,466.0,6.29,0.0,"1,2,3,4,5,6,7"
OH,DCA -> ALB,459,-12.0,742.0,13.68,0.0283,"1,2,3,4,5,6,7"
OH,DCA -> AVL,204,-14.0,165.0,3.1,0.0,"1,2,3,4,5,6,7"
OH,DCA -> BHM,385,-13.0,688.0,13.53,0.0234,"1,2,3,4,5,6,7"
OH,DCA -> BTR,164,-15.0,465.0,22.76,0.0061,"1,2,3,4,5,6,7"
OH,DCA -> BTV,497,-13.0,273.0,8.57,0.0201,"1,2,3,4,5,6,7"
OH,DCA -> BUF,166,-14.0,297.0,14.03,0.0602,"1,2,3,6,7"
OH,DCA -> CAE,465,-15.0,571.0,10.09,0.0215,"1,2,3,4,5,6,7"
OH,DCA -> CAK,183,-12.0,883.0,21.23,0.0273,"1,2,3,4,5,6,7"
OH,DCA -> CHA,129,-13.0,217.0,10.52,0.0233,"1,2,3,4,5,6"
OH,DCA -> CID,249,-13.0,431.0,5.47,0.0482,"1,2,3,4,5,6,7"
OH,DCA -> CLE,415,-15.0,381.0,10.2,0.0145,"1,2,3,4,5,6,7"
OH,DCA -> CLT,357,-12.0,271.0,10.2,0.0,"1,2,3,4,5,6,7"
OH,DCA -> DAB,19,-13.0,120.0,11.11,0.0,"2,3,4,5"
OH,DCA -> DAY,604,-13.0,659.0,11.95,0.0166,"1,2,3,4,5,6,7"
OH,DCA -> DSM,274,-15.0,713.0,14.14,0.0328,"1,2,3,4,5,6"
OH,DCA -> ECP,59,-14.0,204.0,12.92,0.0,"2,3,4,5,6"
OH,DCA -> GRR,352,-13.0,639.0,17.75,0.0142,"1,2,3,4,5,6,7"
OH,DCA -> GSO,321,-13.0,217.0,9.24,0.0343,"1,2,3,4,5,6,7"
OH,DCA -> GSP,469,-15.0,932.0,13.29,0.0299,"1,2,3,4,5,6,7"
OH,DCA -> HSV,680,-17.0,331.0,7.25,0.0206,"1,2,3,4,5,6,7"
OH,DCA -> ILM,318,-13.0,480.0,7.21,0.0094,"1,2,3,4,5,6,7"
OH,DCA -> IND,70,-12.0,241.0,5.46,0.0429,"1,2,3,4,5"
OH,DCA -> JAN,159,-18.0,200.0,11.53,0.0189,"1,2,3,4,5,6,7"
OH,DCA -> JAX,351,-14.0,454.0,7.14,0.0142,"1,2,3,4,5,6,7"
OH,DCA -> LAN,152,-12.0,874.0,18.94,0.0263,"1,2,3,4,5,6,7"
OH,DCA -> MGM,152,-12.0,329.0,13.04,0.0197,"1,2,3,4,5,6,7"
OH,DCA -> MKE,347,-14.0,420.0,10.88,0.0231,"1,2,3,4,5,6,7"
OH,DCA -> MSP,201,-14.0,417.0,17.72,0.005,"1,2,3,4,5,6,7"
OH,DCA -> OKC,18,-12.0,217.0,18.56,0.0,"1,2,3,5,6"
OH,DCA -> ORF,541,-13.0,751.0,14.41,0.0129,"1,2,3,4,5,6,7"
OH,DCA -> PIT,240,-15.0,195.0,9.09,0.0292,"1,2,3,4,5,6,7"
OH,DCA -> RDU,277,-13.0,303.0,8.51,0.0,"1,2,3,4,5,6,7"
OH,DCA -> SRQ,5,-12.0,82.0,10.4,0.0,"1,5,6"
OH,DCA -> SYR,64,-12.0,169.0,8.41,0.0,"1,2,3,4,5"
OH,DCA -> TLH,56,-13.0,654.0,21.48,0.0,"2,3,4,6"
OH,DCA -> VPS,149,-13.0,271.0,8.8,0.0134,"1,2,3,4,6"
OH,DFW -> BTR,393,-12.0,980.0,24.65,0.0229,"1,2,3,4,5,6,7"
OH,DFW -> CHA,147,-11.0,703.0,14.53,0.0068,"2,3,4,6,7"
OH,DFW -> ECP,9,-13.0,100.0,14.89,0.0,"1,7"
OH,DFW -> FAY,63,-11.0,120.0,7.52,0.0159,"1,2,3"
OH,DFW -> GPT,132,-11.0,250.0,18.06,0.0227,"1,3,4,5,6,7"
OH,DFW -> ILM,33,-10.0,234.0,26.32,0.0606,"2,3,5,6"
OH,DFW -> LFT,472,-12.0,983.0,20.5,0.0593,"1,2,3,4,5,6,7"
OH,DFW -> MEM,66,-9.0,456.0,10.79,0.0606,"4,5,6"
OH,DFW -> MSY,8,-9.0,12.0,-2.75,0.0,6
OH,DFW -> SGF,9,-3.0,119.0,35.44,0.0,"1,3,4,5,6"
OH,DFW -> SHV,565,-12.0,935.0,23.7,0.0407,"1,2,3,4,5,6"
OH,DFW -> TUL,221,-14.0,1447.0,16.92,0.0181,"1,2,3,4,5"
OH,DFW -> TYS,92,-12.0,793.0,14.41,0.0109,"1,3,4,5,6,7"
OH,DTW -> CLT,5,-14.0,-2.0,-7.6,0.0,"4,5,6"
OH,DTW -> DCA,315,-15.0,995.0,13.47,0.0127,"1,2,3,4,5,6,7"
OH,ECP -> CLT,399,-25.0,420.0,11.46,0.0025,"1,2,3,4,5,6,7"
OH,ECP -> DFW,10,-11.0,702.0,73.6,0.0,"1,7"
OH,ECP -> PHL,4,-16.0,183.0,48.25,0.0,6
OH,FAY -> CLT,218,-14.0,845.0,6.22,0.0183,"1,2,3,4,5,6,7"
OH,FAY -> DFW,64,-13.0,229.0,6.92,0.0156,"1,2,3"
OH,GNV -> CLT,151,-16.0,366.0,9.8,0.0132,"1,4,5,6,7"
OH,GNV -> DFW,90,-11.0,1481.0,75.56,0.0333,"4,5,6,7"
OH,GRR -> DCA,353,-15.0,948.0,16.02,0.017,"1,2,3,4,5,6,7"
OH,GRR -> PHL,30,-22.0,52.0,-5.33,0.0,"1,2,3,6,7"
OH,GSO -> CLT,826,-16.0,808.0,4.22,0.0036,"1,2,3,4,5,6,7"
OH,GSO -> PHL,24,-12.0,103.0,9.17,0.0,"5,6"
OH,GSP -> DCA,469,-13.0,820.0,7.5,0.032,"1,2,3,4,5,6,7"
OH,GSP -> PHL,247,-13.0,436.0,6.76,0.0081,"1,2,3,4,5,6,7"
OH,HOU -> DFW,56,-12.0,633.0,15.13,0.0179,"6,7"
OH,HPN -> CLT,708,-23.0,856.0,12.72,0.0169,"1,2,3,4,5,6,7"
OH,HPN -> DCA,659,-18.0,1018.0,12.79,0.0243,"1,2,3,4,5,6,7"
OH,HSV -> CLT,554,-16.0,859.0,13.43,0.0199,"1,2,3,4,5,6,7"
OH,HSV -> DCA,679,-16.0,1177.0,15.11,0.0206,"1,2,3,4,5,6,7"
OH,IAD -> CLT,817,-15.0,1293.0,13.34,0.0073,"1,2,3,4,5,6,7"
OH,ILM -> CLT,628,-18.0,1030.0,9.1,0.0064,"1,2,3,4,5,6,7"
OH,JAN -> CLT,214,-13.0,700.0,14.89,0.0,"1,2,3,4,5,6,7"
OH,JAN -> DFW,239,-14.0,582.0,28.32,0.0502,"1,2,3,4,5,6,7"
OH,JAX -> PHL,203,-15.0,456.0,11.61,0.0148,"1,2,3,4,5,6,7"
OH,LEX -> PHL,28,-20.0,19.0,-5.85,0.0357,"6,7"
OH,LFT -> CLT,184,-13.0,486.0,13.38,0.0163,"1,2,3,4,5,6,7"
OH,LFT -> DFW,472,-14.0,1449.0,30.83,0.0551,"1,2,3,4,5,6,7"
OH,LIT -> CLT,112,-15.0,1112.0,23.82,0.0089,"1,2,3,4,5,6"
OH,MEM -> DCA,52,-12.0,75.0,2.19,0.0,"1,2,3,5,6,7"
OH,MEM -> DFW,66,-12.0,466.0,40.59,0.0303,"4,5,6"
OH,MHT -> DCA,557,-14.0,648.0,9.03,0.0108,"1,2,3,4,5,6,7"
OH,MKE -> DCA,345,-16.0,1172.0,9.56,0.0261,"1,2,3,4,5,6,7"
OH,MLB -> DCA,24,-13.0,139.0,18.58,0.0,"2,3,4,5"
OH,MSN -> CLT,86,-13.0,189.0,9.51,0.0,"5,6,7"
OH,MYR -> DCA,308,-22.0,1022.0,10.06,0.0097,"1,2,3,4,5,6,7"
OH,MYR -> PHL,115,-20.0,311.0,11.96,0.0087,"1,2,3,4,6,7"
OH,OAJ -> CLT,278,-15.0,438.0,5.63,0.0072,"1,2,3,4,5,6,7"
OH,OKC -> CLT,4,-11.0,40.0,5.75,0.0,6
OH,OKC -> DCA,18,-10.0,160.0,19.89,0.0,"1,2,3,5,6"
OH,OKC -> DFW,79,-20.0,863.0,34.97,0.0506,"1,2,4,5,6"
OH,ORF -> CLT,438,-14.0,516.0,8.39,0.0046,"1,2,3,4,5,6,7"
OH,ORF -> DCA,538,-14.0,669.0,9.58,0.0149,"1,2,3,4,5,6,7"
OH,ORF -> PHL,301,-20.0,362.0,2.82,0.0066,"1,2,3,4,5,6,7"
OH,PHL -> AGS,13,-11.0,14.0,-2.85,0.0,4
OH,PHL -> AUS,25,-12.0,89.0,6.16,0.0,"3,4"
OH,PHL -> AVL,4,-11.0,35.0,6.25,0.0,6
OH,PHL -> BDL,175,-12.0,237.0,10.05,0.0286,"1,2,3,4,5,6,7"
OH,PHL -> BHM,262,-13.0,677.0,9.12,0.0076,"1,2,3,4,5,6,7"
OH,PHL -> BNA,277,-12.0,179.0,1.96,0.0361,"1,2,3,4,5"
OH,PHL -> BUF,27,-10.0,33.0,-1.32,0.0741,"1,2"
OH,PHL -> CHS,42,-11.0,145.0,13.83,0.0,"1,3,4,5"
OH,PHL -> CLE,233,-12.0,1415.0,13.73,0.0,"2,3,4,5,6,7"
OH,PHL -> CMH,123,-12.0,1473.0,14.12,0.0163,"1,2,3,4,5,6,7"
OH,PHL -> DTW,217,-13.0,630.0,6.43,0.023,"1,2,3,4,5,6,7"
OH,PHL -> ECP,4,-8.0,179.0,40.5,0.0,6
OH,PHL -> GSO,24,-13.0,109.0,9.0,0.0,"5,6"
OH,PHL -> GSP,247,-14.0,833.0,9.63,0.004,"1,2,3,4,5,6,7"
OH,PHL -> IND,95,-14.0,660.0,17.31,0.0105,"3,4,5,6,7"
OH,PHL -> LEX,28,-12.0,14.0,-6.33,0.0357,"6,7"
OH,PHL -> MCI,34,-11.0,165.0,2.5,0.0,"5,6"
OH,PHL -> MKE,63,-12.0,216.0,10.9,0.0159,"1,2,3,4,6,7"
OH,PHL -> MSP,158,-12.0,409.0,7.7,0.0063,"1,2,3,4,5"
OH,PHL -> MYR,115,-13.0,291.0,12.18,0.0087,"1,2,3,4,6,7"
OH,PHL -> ORF,299,-12.0,306.0,17.68,0.0167,"1,2,3,4,5,6,7"
OH,PHL -> PIT,83,-11.0,877.0,14.67,0.012,"2,3,4,5,6,7"
OH,PHL -> PNS,58,-11.0,211.0,5.03,0.0,"5,6,7"
OH,PHL -> RDU,138,-12.0,691.0,8.49,0.0,"2,3,4,5,6"
OH,PHL -> RIC,76,-11.0,128.0,7.53,0.0,"5,6"
OH,PHL -> SCE,2,4.0,4.0,4.0,0.5,1
OH,PHL -> SDF,99,-13.0,257.0,7.37,0.0,"2,3,4,5,6,7"
OH,PHL -> SRQ,60,-12.0,93.0,2.61,0.05,"3,4,5,6,7"
OH,PHL -> SYR,28,-12.0,175.0,19.48,0.0357,"6,7"
OH,PIA -> CLT,368,-18.0,485.0,12.33,0.0217,"1,2,3,4,5,6,7"
OH,PNS -> CLT,640,-16.0,1585.0,24.72,0.0078,"1,2,3,4,5,6,7"
OH,PNS -> DCA,476,-19.0,1410.0,19.46,0.0063,"1,2,3,4,5,6,7"
OH,PNS -> PHL,58,-17.0,199.0,27.75,0.0172,"5,6,7"
OH,PVD -> DCA,496,-17.0,1023.0,11.72,0.0202,"1,2,3,4,5,6,7"
OH,PVD -> PHL,285,-17.0,501.0,1.55,0.014,"1,2,3,4,5,6,7"
OH,PWM -> CLT,62,-14.0,429.0,14.27,0.0,"4,5,6"
OH,PWM -> DCA,331,-15.0,1226.0,14.22,0.0302,"1,2,3,4,5,6"
OH,PWM -> PHL,43,-13.0,122.0,7.49,0.0,"1,4,5,6,7"
OH,RDU -> DCA,277,-13.0,983.0,17.91,0.0036,"1,2,3,4,5,6,7"
OH,RDU -> PHL,138,-28.0,698.0,14.25,0.0,"2,3,4,5,6"
OH,RIC -> CLT,129,-14.0,383.0,14.66,0.0078,"4,5,6,7"
OH,ROA -> CLT,109,-12.0,136.0,14.8,0.0275,"1,2,4,5,6"
OH,ROC -> DCA,188,-18.0,850.0,13.27,0.016,"1,2,3,4,5,6,7"
OH,RSW -> DCA,7,-12.0,16.0,-3.86,0.0,1
OH,SAV -> CLT,765,-16.0,464.0,4.78,0.0078,"1,2,3,4,5,6,7"
OH,SCE -> PHL,2,3.0,3.0,3.0,0.5,1
OH,SDF -> CLT,416,-16.0,423.0,10.14,0.0024,"1,2,3,4,5,6,7"
OH,SDF -> DCA,226,-15.0,1206.0,17.26,0.0133,"1,2,3,4,5,6,7"
OH,SDF -> DFW,25,-8.0,87.0,13.16,0.0,"1,6,7"
OH,SGF -> CLT,392,-16.0,2629.0,40.78,0.0077,"1,2,3,4,5,6,7"
OH,SGF -> DFW,9,-9.0,120.0,43.11,0.0,"1,3,4,5,6"
OH,SHV -> CLT,368,-16.0,1470.0,13.94,0.019,"1,2,3,4,5,6,7"
OH,SRQ -> DCA,5,-13.0,62.0,6.0,0.0,"1,5,6"
OH,STL -> DCA,163,-18.0,1085.0,23.32,0.0368,"1,2,3,4,5,6,7"
OH,SYR -> DCA,64,-17.0,1341.0,27.88,0.0,"1,2,3,4,5"
OH,SYR -> PHL,27,-12.0,97.0,1.56,0.0,"6,7"
OH,TLH -> CLT,265,-15.0,521.0,15.23,0.0075,"2,3,4,5,6,7"
OH,TRI -> CLT,34,-14.0,155.0,-0.42,0.0294,"1,2"
OH,TUL -> CLT,145,-17.0,202.0,3.67,0.0,"1,2,3,4,5,6,7"
OH,TUL -> DFW,221,-24.0,1442.0,26.49,0.0226,"1,2,3,4,5"
OH,TYS -> DCA,400,-20.0,533.0,12.53,0.0225,"1,2,3,4,5,6,7"
OH,TYS -> PHL,185,-19.0,301.0,-0.63,0.0162,"1,2,3,4,5,6,7"
OH,VPS -> CLT,150,-24.0,340.0,7.6,0.0267,"1,2,6,7"
OH,VPS -> PHL,8,-12.0,67.0,17.38,0.0,"5,6"
OO,ABE -> ORD,313,-21.0,870.0,30.91,0.0383,"1,2,3,4,5,6"
OO,ABQ -> DEN,106,-13.0,244.0,9.35,0.0094,"1,2,3,5,6,7"
OO,ABQ -> DFW,5,-10.0,33.0,5.8,0.0,"4,6"
OO,ABQ -> LAX,939,-18.0,872.0,1.6,0.0011,"1,2,3,4,5,6,7"
OO,ABQ -> ORD,79,-10.0,187.0,8.29,0.0127,"1,2,3,4"
OO,ABQ -> SLC,334,-16.0,254.0,2.77,0.0,"1,2,3,4,5,6,7"
OO,ABR -> MSP,367,-13.0,888.0,17.37,0.0136,"1,2,3,4,5,6,7"
OO,ACK -> ORD,13,-14.0,374.0,50.31,0.0,"5,6"
OO,ACV -> LAX,184,-16.0,1133.0,21.47,0.0109,"1,2,3,4,5,6,7"
OO,ACV -> SFO,459,-16.0,1441.0,21.46,0.0153,"1,2,3,4,5,6,7"
OO,ALW -> SEA,366,-18.0,240.0,-0.25,0.0464,"1,2,3,4,5,6,7"
OO,AMA -> DEN,244,-15.0,943.0,12.49,0.0246,"1,2,3,4,5,6,7"
OO,APN -> DTW,314,-35.0,655.0,18.93,0.051,"1,2,3,4,5,6,7"
OO,ASE -> ATL,265,-13.0,1110.0,47.94,0.0868,"1,2,3,4,5,6,7"
